       Step     Time          Energy          fmax
LBFGS:    0 16:40:10      -33.875819        1.202593
LBFGS:    1 16:40:10      -33.956638        1.072314
LBFGS:    2 16:40:11      -34.237880        0.776374
LBFGS:    3 16:40:11      -34.270637        0.579613
LBFGS:    4 16:40:12      -34.329908        0.421664
LBFGS:    5 16:40:12      -34.550766        0.530773
LBFGS:    6 16:40:12      -34.720523        0.715305
LBFGS:    7 16:40:13      -34.767253        0.633970
LBFGS:    8 16:40:13      -34.865615        0.408196
LBFGS:    9 16:40:13      -34.884405        0.297198
LBFGS:   10 16:40:14      -34.912053        0.187119
LBFGS:   11 16:40:14      -34.946214        0.067892
LBFGS:   12 16:40:15      -34.948438        0.027075
LBFGS:   13 16:40:15      -34.948654        0.021184
LBFGS:   14 16:40:15      -34.948695        0.018824
LBFGS:   15 16:40:16      -34.948981        0.027466
LBFGS:   16 16:40:16      -34.949706        0.044942
LBFGS:   17 16:40:17      -34.952053        0.083850
LBFGS:   18 16:40:17      -34.958725        0.181907
LBFGS:   19 16:40:17      -34.965371        0.205325
LBFGS:   20 16:40:18      -34.987395        0.177345
LBFGS:   21 16:40:18      -35.005866        0.033586
LBFGS:   22 16:40:18      -35.006490        0.009042
