       Step     Time          Energy          fmax
LBFGS:    0 16:26:12      -35.383716        0.301553
LBFGS:    1 16:26:13      -35.392964        0.277904
LBFGS:    2 16:26:13      -35.439287        0.302969
LBFGS:    3 16:26:14      -35.446095        0.266860
LBFGS:    4 16:26:14      -35.494523        0.116436
LBFGS:    5 16:26:15      -35.502860        0.151675
LBFGS:    6 16:26:15      -35.505496        0.099108
LBFGS:    7 16:26:16      -35.506494        0.084148
LBFGS:    8 16:26:16      -35.512445        0.130579
LBFGS:    9 16:26:16      -35.517749        0.149574
LBFGS:   10 16:26:17      -35.528694        0.132557
LBFGS:   11 16:26:17      -35.534940        0.070670
LBFGS:   12 16:26:18      -35.536597        0.028443
LBFGS:   13 16:26:18      -35.536761        0.018683
LBFGS:   14 16:26:19      -35.536812        0.020097
LBFGS:   15 16:26:19      -35.537098        0.027139
LBFGS:   16 16:26:20      -35.537615        0.035638
LBFGS:   17 16:26:20      -35.538745        0.046384
LBFGS:   18 16:26:21      -35.540252        0.049210
LBFGS:   19 16:26:21      -35.541410        0.029648
LBFGS:   20 16:26:22      -35.541731        0.007623
