       Step     Time          Energy          fmax
LBFGS:    0 16:52:44      -34.903590        0.597027
LBFGS:    1 16:52:45      -34.940864        0.571174
LBFGS:    2 16:52:45      -34.911991        0.905083
LBFGS:    3 16:52:45      -35.180174        0.253701
LBFGS:    4 16:52:46      -35.202799        0.180227
LBFGS:    5 16:52:46      -35.206329        0.165707
LBFGS:    6 16:52:47      -35.208796        0.148767
LBFGS:    7 16:52:47      -35.215506        0.083332
LBFGS:    8 16:52:47      -35.217733        0.098686
LBFGS:    9 16:52:48      -35.218742        0.096995
LBFGS:   10 16:52:48      -35.219909        0.085424
LBFGS:   11 16:52:48      -35.221774        0.059744
LBFGS:   12 16:52:49      -35.223302        0.056909
LBFGS:   13 16:52:49      -35.224005        0.035904
LBFGS:   14 16:52:50      -35.224173        0.028820
LBFGS:   15 16:52:50      -35.224326        0.035164
LBFGS:   16 16:52:50      -35.224758        0.048282
LBFGS:   17 16:52:51      -35.225857        0.070811
LBFGS:   18 16:52:51      -35.229090        0.116292
LBFGS:   19 16:52:51      -35.236819        0.197526
LBFGS:   20 16:52:52      -35.246615        0.221149
LBFGS:   21 16:52:52      -35.263225        0.158629
LBFGS:   22 16:52:53      -35.272531        0.046894
LBFGS:   23 16:52:53      -35.273516        0.010673
LBFGS:   24 16:52:53      -35.273584        0.003861
