       Step     Time          Energy          fmax
LBFGS:    0 17:12:08      -34.583054        0.665916
LBFGS:    1 17:12:09      -34.626975        0.633782
LBFGS:    2 17:12:09      -34.914540        0.771184
LBFGS:    3 17:12:09      -35.005986        0.493533
LBFGS:    4 17:12:10      -35.030468        0.453956
LBFGS:    5 17:12:10      -35.095741        0.233844
LBFGS:    6 17:12:11      -35.105397        0.146241
LBFGS:    7 17:12:11      -35.108873        0.129386
LBFGS:    8 17:12:11      -35.111363        0.144674
LBFGS:    9 17:12:12      -35.118451        0.146877
LBFGS:   10 17:12:12      -35.124272        0.102317
LBFGS:   11 17:12:12      -35.127620        0.046052
LBFGS:   12 17:12:13      -35.128321        0.024899
LBFGS:   13 17:12:13      -35.128430        0.023109
LBFGS:   14 17:12:13      -35.128567        0.025659
LBFGS:   15 17:12:14      -35.128990        0.031564
LBFGS:   16 17:12:14      -35.130159        0.050851
LBFGS:   17 17:12:15      -35.133968        0.104717
LBFGS:   18 17:12:15      -35.144447        0.234762
LBFGS:   19 17:12:15      -35.153602        0.233662
LBFGS:   20 17:12:16      -35.186021        0.076485
LBFGS:   21 17:12:16      -35.190411        0.008221
