       Step     Time          Energy          fmax
LBFGS:    0 17:24:00      -31.531962        2.235895
LBFGS:    1 17:24:01      -31.807129        2.008753
LBFGS:    2 17:24:01      -32.581714        1.185179
LBFGS:    3 17:24:01      -32.646584        0.773350
LBFGS:    4 17:24:02      -32.730202        0.571284
LBFGS:    5 17:24:02      -33.018560        0.463317
LBFGS:    6 17:24:02      -33.068410        0.329673
LBFGS:    7 17:24:03      -33.092274        0.291369
LBFGS:    8 17:24:03      -33.109530        0.338097
LBFGS:    9 17:24:04      -33.158450        0.657917
LBFGS:   10 17:24:04      -33.325275        1.797520
LBFGS:   11 17:24:04      -33.541653        1.896629
LBFGS:   12 17:24:05      -33.546035        0.962312
LBFGS:   13 17:24:05      -33.960758        1.065106
LBFGS:   14 17:24:05      -34.141981        0.479478
LBFGS:   15 17:24:06      -34.220977        0.339811
LBFGS:   16 17:24:06      -34.253668        0.071705
LBFGS:   17 17:24:06      -34.257700        0.013510
LBFGS:   18 17:24:07      -34.257809        0.005973
