       Step     Time          Energy          fmax
LBFGS:    0 17:22:04      -33.695558        1.366910
LBFGS:    1 17:22:04      -33.797276        1.218941
LBFGS:    2 17:22:04      -34.141271        0.860624
LBFGS:    3 17:22:05      -34.180557        0.602862
LBFGS:    4 17:22:05      -34.226477        0.447140
LBFGS:    5 17:22:06      -34.378382        0.402734
LBFGS:    6 17:22:06      -34.456228        0.419222
LBFGS:    7 17:22:06      -34.498919        0.491674
LBFGS:    8 17:22:07      -34.533807        0.470019
LBFGS:    9 17:22:07      -34.613930        0.613264
LBFGS:   10 17:22:07      -34.718706        0.749295
LBFGS:   11 17:22:08      -34.803041        0.564444
LBFGS:   12 17:22:08      -34.884546        0.235663
LBFGS:   13 17:22:08      -34.900174        0.050038
LBFGS:   14 17:22:09      -34.901032        0.018733
LBFGS:   15 17:22:09      -34.901093        0.017221
LBFGS:   16 17:22:10      -34.901146        0.017883
LBFGS:   17 17:22:10      -34.901392        0.027041
LBFGS:   18 17:22:10      -34.901981        0.044202
LBFGS:   19 17:22:11      -34.904034        0.085306
LBFGS:   20 17:22:11      -34.911890        0.227936
LBFGS:   21 17:22:11      -34.918790        0.222027
LBFGS:   22 17:22:12      -34.943642        0.181730
LBFGS:   23 17:22:12      -34.948131        0.113763
LBFGS:   24 17:22:12      -34.957892        0.043733
LBFGS:   25 17:22:13      -34.959007        0.004695
