       Step     Time          Energy          fmax
LBFGS:    0 17:23:30      -35.419925        0.215470
LBFGS:    1 17:23:30      -35.424611        0.197974
LBFGS:    2 17:23:31      -35.444759        0.071710
LBFGS:    3 17:23:31      -35.446191        0.029932
LBFGS:    4 17:23:32      -35.446289        0.028073
LBFGS:    5 17:23:32      -35.446402        0.022878
LBFGS:    6 17:23:33      -35.446498        0.013416
LBFGS:    7 17:23:33      -35.446547        0.013660
LBFGS:    8 17:23:34      -35.446561        0.014715
LBFGS:    9 17:23:34      -35.446608        0.015446
LBFGS:   10 17:23:35      -35.446675        0.016381
LBFGS:   11 17:23:35      -35.446794        0.017285
LBFGS:   12 17:23:36      -35.446937        0.015655
LBFGS:   13 17:23:36      -35.447017        0.007750
