       Step     Time          Energy          fmax
LBFGS:    0 17:37:19      -35.330559        0.396543
LBFGS:    1 17:37:20      -35.343348        0.363864
LBFGS:    2 17:37:20      -35.407272        0.396538
LBFGS:    3 17:37:21      -35.417605        0.348835
LBFGS:    4 17:37:21      -35.496920        0.170551
LBFGS:    5 17:37:21      -35.515140        0.268667
LBFGS:    6 17:37:22      -35.526559        0.140485
LBFGS:    7 17:37:22      -35.528799        0.126252
LBFGS:    8 17:37:23      -35.534812        0.145094
LBFGS:    9 17:37:23      -35.539408        0.162907
LBFGS:   10 17:37:24      -35.551847        0.150139
LBFGS:   11 17:37:24      -35.559313        0.084630
LBFGS:   12 17:37:25      -35.561756        0.035508
LBFGS:   13 17:37:25      -35.562010        0.022311
LBFGS:   14 17:37:25      -35.562080        0.024225
LBFGS:   15 17:37:26      -35.562335        0.029089
LBFGS:   16 17:37:26      -35.562892        0.035483
LBFGS:   17 17:37:27      -35.564202        0.048023
LBFGS:   18 17:37:27      -35.566506        0.064037
LBFGS:   19 17:37:28      -35.569234        0.057343
LBFGS:   20 17:37:28      -35.570782        0.025102
LBFGS:   21 17:37:29      -35.571026        0.004521
