       Step     Time          Energy          fmax
LBFGS:    0 16:39:41      -35.164249        0.556376
LBFGS:    1 16:39:41      -35.181993        0.500366
LBFGS:    2 16:39:42      -35.257347        0.370433
LBFGS:    3 16:39:42      -35.265614        0.348202
LBFGS:    4 16:39:43      -35.490467        0.224484
LBFGS:    5 16:39:43      -35.492266        0.147524
LBFGS:    6 16:39:44      -35.505452        0.147454
LBFGS:    7 16:39:44      -35.506884        0.129679
LBFGS:    8 16:39:45      -35.511554        0.080944
LBFGS:    9 16:39:45      -35.513680        0.076421
LBFGS:   10 16:39:46      -35.516365        0.045076
LBFGS:   11 16:39:46      -35.516779        0.037005
LBFGS:   12 16:39:46      -35.516960        0.037606
LBFGS:   13 16:39:47      -35.517232        0.041725
LBFGS:   14 16:39:47      -35.518008        0.054083
LBFGS:   15 16:39:48      -35.519773        0.075703
LBFGS:   16 16:39:48      -35.523307        0.098685
LBFGS:   17 16:39:49      -35.527856        0.096885
LBFGS:   18 16:39:49      -35.531374        0.060898
LBFGS:   19 16:39:50      -35.532964        0.015426
LBFGS:   20 16:39:50      -35.533091        0.000689
