       Step     Time          Energy          fmax
LBFGS:    0 17:28:43      -35.253653        0.488170
LBFGS:    1 17:28:43      -35.266693        0.437199
LBFGS:    2 17:28:44      -35.319927        0.274604
LBFGS:    3 17:28:44      -35.324231        0.261448
LBFGS:    4 17:28:45      -35.382424        0.117205
LBFGS:    5 17:28:45      -35.393262        0.156639
LBFGS:    6 17:28:46      -35.399738        0.198459
LBFGS:    7 17:28:46      -35.407914        0.240755
LBFGS:    8 17:28:47      -35.426135        0.311195
LBFGS:    9 17:28:47      -35.450053        0.273020
LBFGS:   10 17:28:48      -35.500373        0.094413
LBFGS:   11 17:28:48      -35.504131        0.050953
LBFGS:   12 17:28:49      -35.504736        0.032781
LBFGS:   13 17:28:49      -35.504894        0.037799
LBFGS:   14 17:28:49      -35.505516        0.050109
LBFGS:   15 17:28:50      -35.506875        0.066868
LBFGS:   16 17:28:50      -35.509989        0.087019
LBFGS:   17 17:28:51      -35.515039        0.090787
LBFGS:   18 17:28:51      -35.519548        0.056782
LBFGS:   19 17:28:52      -35.521114        0.015568
LBFGS:   20 17:28:52      -35.521261        0.002046
