       Step     Time          Energy          fmax
LBFGS:    0 17:09:35      -34.952070        0.157951
LBFGS:    1 17:09:35      -34.953974        0.142728
LBFGS:    2 17:09:36      -34.960485        0.067017
LBFGS:    3 17:09:37      -34.960950        0.064390
LBFGS:    4 17:09:37      -34.966742        0.079383
LBFGS:    5 17:09:38      -34.967376        0.072347
LBFGS:    6 17:09:38      -34.969121        0.076872
LBFGS:    7 17:09:39      -34.983788        0.153236
LBFGS:    8 17:09:39      -35.001763        0.155225
LBFGS:    9 17:09:40      -35.012136        0.205066
LBFGS:   10 17:09:40      -35.025214        0.169639
LBFGS:   11 17:09:41      -35.027301        0.096185
LBFGS:   12 17:09:42      -35.030363        0.129365
LBFGS:   13 17:09:42      -35.032158        0.134987
LBFGS:   14 17:09:43      -34.834171        0.698537
LBFGS:   15 17:09:43      -35.042696        0.121002
LBFGS:   16 17:09:44      -35.050873        0.109964
LBFGS:   17 17:09:44      -35.003282        0.376128
LBFGS:   18 17:09:45      -35.064329        0.077425
LBFGS:   19 17:09:46      -35.067778        0.066493
LBFGS:   20 17:09:46      -35.069031        0.049475
LBFGS:   21 17:09:47      -35.069244        0.051403
LBFGS:   22 17:09:47      -35.070625        0.056180
LBFGS:   23 17:09:48      -35.072127        0.053938
LBFGS:   24 17:09:48      -35.074241        0.041142
LBFGS:   25 17:09:49      -35.076024        0.030266
LBFGS:   26 17:09:49      -35.076518        0.009255
