       Step     Time          Energy          fmax
LBFGS:    0 16:49:35      -34.356689        0.952911
LBFGS:    1 16:49:35      -34.406736        0.857706
LBFGS:    2 16:49:36      -34.615683        0.628072
LBFGS:    3 16:49:36      -34.636862        0.526194
LBFGS:    4 16:49:37      -34.736986        0.304617
LBFGS:    5 16:49:37      -34.884392        0.453373
LBFGS:    6 16:49:37      -34.975644        0.663989
LBFGS:    7 16:49:38      -35.009619        0.570512
LBFGS:    8 16:49:38      -35.098861        0.428733
LBFGS:    9 16:49:38      -35.131979        0.369403
LBFGS:   10 16:49:39      -35.184925        0.111501
LBFGS:   11 16:49:39      -35.190212        0.026073
LBFGS:   12 16:49:40      -35.190327        0.022237
LBFGS:   13 16:49:40      -35.190418        0.025817
LBFGS:   14 16:49:40      -35.190770        0.038945
LBFGS:   15 16:49:41      -35.191621        0.061638
LBFGS:   16 16:49:41      -35.194152        0.106744
LBFGS:   17 16:49:41      -35.201334        0.194028
LBFGS:   18 16:49:42      -35.206732        0.223245
LBFGS:   19 16:49:42      -35.215332        0.164505
LBFGS:   20 16:49:43      -35.226954        0.009796
