       Step     Time          Energy          fmax
LBFGS:    0 16:55:39      -35.217704        0.526596
LBFGS:    1 16:55:40      -35.233137        0.471911
LBFGS:    2 16:55:40      -35.295966        0.313211
LBFGS:    3 16:55:41      -35.301677        0.296428
LBFGS:    4 16:55:41      -35.430303        0.230990
LBFGS:    5 16:55:41      -35.456008        0.268222
LBFGS:    6 16:55:42      -35.463196        0.269064
LBFGS:    7 16:55:42      -35.504315        0.203844
LBFGS:    8 16:55:43      -35.513937        0.115397
LBFGS:    9 16:55:43      -35.518122        0.042965
LBFGS:   10 16:55:44      -35.518448        0.034841
LBFGS:   11 16:55:44      -35.518627        0.034580
LBFGS:   12 16:55:45      -35.519064        0.038825
LBFGS:   13 16:55:45      -35.520151        0.053782
LBFGS:   14 16:55:45      -35.522584        0.078887
LBFGS:   15 16:55:46      -35.526841        0.098289
LBFGS:   16 16:55:46      -35.531709        0.083432
LBFGS:   17 16:55:47      -35.534509        0.032376
LBFGS:   18 16:55:47      -35.534879        0.005563
