       Step     Time          Energy          fmax
LBFGS:    0 17:03:13      -35.298959        0.338968
LBFGS:    1 17:03:13      -35.305857        0.300603
LBFGS:    2 17:03:14      -35.327082        0.143801
LBFGS:    3 17:03:14      -35.328169        0.122193
LBFGS:    4 17:03:15      -35.333707        0.086322
LBFGS:    5 17:03:15      -35.338770        0.091513
LBFGS:    6 17:03:16      -35.342877        0.060529
LBFGS:    7 17:03:16      -35.344537        0.041573
LBFGS:    8 17:03:17      -35.344883        0.041759
LBFGS:    9 17:03:17      -35.345293        0.046639
LBFGS:   10 17:03:18      -35.347179        0.085076
LBFGS:   11 17:03:18      -35.336268        0.436491
LBFGS:   12 17:03:18      -35.353215        0.131109
LBFGS:   13 17:03:19      -35.360973        0.166449
LBFGS:   14 17:03:19      -35.317718        0.169783
LBFGS:   15 17:03:20      -35.368530        0.160388
LBFGS:   16 17:03:20      -35.251179        0.499371
LBFGS:   17 17:03:21      -35.380559        0.121410
LBFGS:   18 17:03:21      -35.386774        0.097155
LBFGS:   19 17:03:22      -35.390315        0.071984
LBFGS:   20 17:03:22      -35.392290        0.052952
LBFGS:   21 17:03:23      -35.393171        0.054314
LBFGS:   22 17:03:23      -35.396730        0.057489
LBFGS:   23 17:03:24      -35.397839        0.044767
LBFGS:   24 17:03:24      -35.398504        0.037926
LBFGS:   25 17:03:25      -35.398698        0.034994
LBFGS:   26 17:03:25      -35.399028        0.035204
LBFGS:   27 17:03:26      -35.399533        0.041686
LBFGS:   28 17:03:26      -35.400789        0.059333
LBFGS:   29 17:03:27      -35.402946        0.074165
LBFGS:   30 17:03:27      -35.405523        0.063265
LBFGS:   31 17:03:28      -35.407000        0.028489
LBFGS:   32 17:03:28      -35.407287        0.004984
