       Step     Time          Energy          fmax
LBFGS:    0 17:47:20      -31.735455        2.196086
LBFGS:    1 17:47:20      -31.999170        1.980933
LBFGS:    2 17:47:20      -32.786337        1.144350
LBFGS:    3 17:47:21      -32.847004        0.824399
LBFGS:    4 17:47:21      -32.970732        0.490994
LBFGS:    5 17:47:21      -33.191016        0.466477
LBFGS:    6 17:47:22      -33.243144        0.297151
LBFGS:    7 17:47:22      -33.260413        0.153949
LBFGS:    8 17:47:22      -33.264606        0.137462
LBFGS:    9 17:47:23      -33.268987        0.181444
LBFGS:   10 17:47:23      -33.301021        0.555605
LBFGS:   11 17:47:23      -33.308497        2.110930
LBFGS:   12 17:47:24      -33.424924        1.388615
LBFGS:   13 17:47:24      -33.599518        1.323712
LBFGS:   14 17:47:24      -34.203609        0.540482
LBFGS:   15 17:47:25      -34.214038        0.411931
LBFGS:   16 17:47:25      -34.220108        0.465753
LBFGS:   17 17:47:25      -34.219646        0.456947
LBFGS:   18 17:47:26      -34.220325        0.467508
LBFGS:   19 17:47:26      -34.220596        0.469000
LBFGS:   20 17:47:26      -34.222930        0.472579
LBFGS:   21 17:47:27      -34.227162        0.465664
LBFGS:   22 17:47:27      -34.238052        0.424939
LBFGS:   23 17:47:27      -34.256443        0.324008
LBFGS:   24 17:47:28      -34.277749        0.176000
LBFGS:   25 17:47:28      -34.290652        0.062162
LBFGS:   26 17:47:28      -34.293336        0.012050
LBFGS:   27 17:47:29      -34.293427        0.005380
