       Step     Time          Energy          fmax
LBFGS:    0 16:24:26      -35.166643        0.152004
LBFGS:    1 16:24:26      -35.168649        0.140591
LBFGS:    2 16:24:27      -35.177961        0.076567
LBFGS:    3 16:24:27      -35.178486        0.062793
LBFGS:    4 16:24:28      -35.180374        0.036438
LBFGS:    5 16:24:28      -35.180879        0.032600
LBFGS:    6 16:24:29      -35.181029        0.029696
LBFGS:    7 16:24:29      -35.181201        0.031483
LBFGS:    8 16:24:30      -35.181760        0.049660
LBFGS:    9 16:24:31      -35.183401        0.087283
LBFGS:   10 16:24:31      -35.187926        0.192175
LBFGS:   11 16:24:32      -35.192894        0.186631
LBFGS:   12 16:24:32      -35.202615        0.067383
LBFGS:   13 16:24:33      -35.206298        0.064503
LBFGS:   14 16:24:33      -35.209936        0.028505
LBFGS:   15 16:24:34      -35.210188        0.025979
LBFGS:   16 16:24:34      -35.210256        0.026100
LBFGS:   17 16:24:35      -35.211632        0.032070
LBFGS:   18 16:24:35      -35.212495        0.028138
LBFGS:   19 16:24:36      -35.212994        0.010933
LBFGS:   20 16:24:36      -35.213049        0.001691
