       Step     Time          Energy          fmax
LBFGS:    0 16:57:21      -35.192491        0.510492
LBFGS:    1 16:57:22      -35.215799        0.479359
LBFGS:    2 16:57:22      -35.352549        0.669435
LBFGS:    3 16:57:23      -35.388840        0.434316
LBFGS:    4 16:57:23      -35.408492        0.384664
LBFGS:    5 16:57:23      -35.472086        0.201933
LBFGS:    6 16:57:24      -35.479433        0.138272
LBFGS:    7 16:57:24      -35.481931        0.147240
LBFGS:    8 16:57:25      -35.504430        0.159987
LBFGS:    9 16:57:25      -35.511469        0.099372
LBFGS:   10 16:57:26      -35.514249        0.033080
LBFGS:   11 16:57:26      -35.514618        0.018206
LBFGS:   12 16:57:26      -35.514665        0.018110
LBFGS:   13 16:57:27      -35.514852        0.021235
LBFGS:   14 16:57:27      -35.515237        0.029484
LBFGS:   15 16:57:28      -35.516307        0.046686
LBFGS:   16 16:57:28      -35.518731        0.069896
LBFGS:   17 16:57:29      -35.522465        0.083641
LBFGS:   18 16:57:29      -35.525235        0.063605
LBFGS:   19 16:57:29      -35.527617        0.015638
LBFGS:   20 16:57:30      -35.527765        0.000723
