       Step     Time          Energy          fmax
LBFGS:    0 16:59:28      -35.232988        0.477546
LBFGS:    1 16:59:28      -35.248452        0.434935
LBFGS:    2 16:59:29      -35.321846        0.426272
LBFGS:    3 16:59:29      -35.333296        0.383383
LBFGS:    4 16:59:30      -35.472984        0.234923
LBFGS:    5 16:59:30      -35.474736        0.406065
LBFGS:    6 16:59:31      -35.515208        0.158861
LBFGS:    7 16:59:31      -35.519526        0.132856
LBFGS:    8 16:59:32      -35.523263        0.110123
LBFGS:    9 16:59:32      -35.525118        0.122545
LBFGS:   10 16:59:33      -35.532166        0.128053
LBFGS:   11 16:59:33      -35.537387        0.085765
LBFGS:   12 16:59:34      -35.540190        0.043480
LBFGS:   13 16:59:34      -35.540621        0.027487
LBFGS:   14 16:59:35      -35.540733        0.028691
LBFGS:   15 16:59:35      -35.540929        0.030715
LBFGS:   16 16:59:36      -35.541475        0.037992
LBFGS:   17 16:59:36      -35.542731        0.061979
LBFGS:   18 16:59:37      -35.545321        0.088943
LBFGS:   19 16:59:37      -35.549031        0.095560
LBFGS:   20 16:59:37      -35.552110        0.062563
LBFGS:   21 16:59:38      -35.553298        0.016926
LBFGS:   22 16:59:38      -35.553424        0.001120
