       Step     Time          Energy          fmax
LBFGS:    0 16:59:17      -35.354524        0.313495
LBFGS:    1 16:59:17      -35.362386        0.282695
LBFGS:    2 16:59:17      -35.392750        0.223962
LBFGS:    3 16:59:18      -35.396407        0.209398
LBFGS:    4 16:59:18      -35.480715        0.243472
LBFGS:    5 16:59:19      -35.490329        0.185116
LBFGS:    6 16:59:20      -35.494289        0.130591
LBFGS:    7 16:59:20      -35.497036        0.092301
LBFGS:    8 16:59:20      -35.498029        0.086900
LBFGS:    9 16:59:21      -35.504415        0.091413
LBFGS:   10 16:59:21      -35.513307        0.084750
LBFGS:   11 16:59:22      -35.520749        0.074052
LBFGS:   12 16:59:22      -35.522723        0.045172
LBFGS:   13 16:59:23      -35.522990        0.027342
LBFGS:   14 16:59:23      -35.523087        0.024257
LBFGS:   15 16:59:24      -35.523331        0.030358
LBFGS:   16 16:59:24      -35.523899        0.039236
LBFGS:   17 16:59:25      -35.525154        0.048859
LBFGS:   18 16:59:25      -35.527270        0.060025
LBFGS:   19 16:59:26      -35.529334        0.048441
LBFGS:   20 16:59:26      -35.530245        0.020169
LBFGS:   21 16:59:27      -35.530390        0.003258
