       Step     Time          Energy          fmax
LBFGS:    0 17:06:32      -33.739742        1.238971
LBFGS:    1 17:06:32      -33.827871        1.105744
LBFGS:    2 17:06:33      -34.125773        0.859171
LBFGS:    3 17:06:33      -34.167950        0.606030
LBFGS:    4 17:06:33      -34.224157        0.490917
LBFGS:    5 17:06:34      -34.595677        0.562458
LBFGS:    6 17:06:34      -34.702938        0.654637
LBFGS:    7 17:06:35      -34.767668        0.521244
LBFGS:    8 17:06:35      -34.810924        0.371097
LBFGS:    9 17:06:35      -34.842143        0.220873
LBFGS:   10 17:06:36      -34.852645        0.188720
LBFGS:   11 17:06:36      -34.860818        0.144434
LBFGS:   12 17:06:36      -34.870939        0.090959
LBFGS:   13 17:06:37      -34.878592        0.047647
LBFGS:   14 17:06:37      -34.879881        0.024049
LBFGS:   15 17:06:37      -34.879943        0.018988
LBFGS:   16 17:06:38      -34.880020        0.019911
LBFGS:   17 17:06:38      -34.880178        0.027740
LBFGS:   18 17:06:38      -34.880729        0.043121
LBFGS:   19 17:06:39      -34.882333        0.074534
LBFGS:   20 17:06:39      -34.887968        0.164063
LBFGS:   21 17:06:40      -34.889682        0.247318
LBFGS:   22 17:06:40      -34.901805        0.192087
LBFGS:   23 17:06:40      -34.925961        0.094432
LBFGS:   24 17:06:41      -34.946108        0.038093
LBFGS:   25 17:06:41      -34.947931        0.007118
