       Step     Time          Energy          fmax
LBFGS:    0 17:30:15      -35.459778        0.355628
LBFGS:    1 17:30:16      -35.473259        0.332576
LBFGS:    2 17:30:16      -35.531575        0.277503
LBFGS:    3 17:30:17      -35.548705        0.125088
LBFGS:    4 17:30:17      -35.550483        0.121195
LBFGS:    5 17:30:18      -35.552197        0.111415
LBFGS:    6 17:30:18      -35.554502        0.084627
LBFGS:    7 17:30:19      -35.556533        0.080165
LBFGS:    8 17:30:19      -35.557595        0.091732
LBFGS:    9 17:30:19      -35.558449        0.092360
LBFGS:   10 17:30:20      -35.560008        0.082025
LBFGS:   11 17:30:20      -35.561846        0.057720
LBFGS:   12 17:30:21      -35.563086        0.040094
LBFGS:   13 17:30:21      -35.563447        0.017025
LBFGS:   14 17:30:22      -35.563480        0.011867
LBFGS:   15 17:30:22      -35.563510        0.013923
LBFGS:   16 17:30:23      -35.563585        0.019154
LBFGS:   17 17:30:23      -35.563775        0.026728
LBFGS:   18 17:30:24      -35.564242        0.038484
LBFGS:   19 17:30:24      -35.565197        0.050160
LBFGS:   20 17:30:25      -35.566534        0.048878
LBFGS:   21 17:30:25      -35.567551        0.027568
LBFGS:   22 17:30:25      -35.567924        0.005419
