       Step     Time          Energy          fmax
LBFGS:    0 16:44:29      -31.588514        2.106170
LBFGS:    1 16:44:29      -31.840715        1.875676
LBFGS:    2 16:44:30      -32.475191        1.315381
LBFGS:    3 16:44:30      -32.569085        0.635591
LBFGS:    4 16:44:30      -32.618374        0.641372
LBFGS:    5 16:44:31      -33.194873        0.657423
LBFGS:    6 16:44:31      -33.452106        0.936504
LBFGS:    7 16:44:31      -33.554063        0.969395
LBFGS:    8 16:44:32      -33.897361        0.870589
LBFGS:    9 16:44:32      -34.097272        0.643061
LBFGS:   10 16:44:32      -34.273085        0.263789
LBFGS:   11 16:44:33      -34.292476        0.124607
LBFGS:   12 16:44:33      -34.298521        0.080866
LBFGS:   13 16:44:33      -34.300802        0.032685
LBFGS:   14 16:44:34      -34.301377        0.004428
