       Step     Time          Energy          fmax
LBFGS:    0 17:23:37      -34.356689        0.952912
LBFGS:    1 17:23:37      -34.406736        0.857707
LBFGS:    2 17:23:37      -34.615683        0.628080
LBFGS:    3 17:23:38      -34.636862        0.526193
LBFGS:    4 17:23:38      -34.736980        0.304598
LBFGS:    5 17:23:39      -34.884384        0.453377
LBFGS:    6 17:23:39      -34.975643        0.663996
LBFGS:    7 17:23:39      -35.009626        0.570517
LBFGS:    8 17:23:40      -35.098862        0.428739
LBFGS:    9 17:23:40      -35.131972        0.369413
LBFGS:   10 17:23:41      -35.184925        0.111461
LBFGS:   11 17:23:41      -35.190215        0.026077
LBFGS:   12 17:23:41      -35.190328        0.022239
LBFGS:   13 17:23:42      -35.190419        0.025832
LBFGS:   14 17:23:42      -35.190774        0.038942
LBFGS:   15 17:23:42      -35.191615        0.061605
LBFGS:   16 17:23:43      -35.194144        0.106630
LBFGS:   17 17:23:43      -35.201314        0.193938
LBFGS:   18 17:23:44      -35.206724        0.223432
LBFGS:   19 17:23:44      -35.215308        0.164769
LBFGS:   20 17:23:44      -35.226957        0.009652
