       Step     Time          Energy          fmax
LBFGS:    0 17:17:39      -35.192491        0.510492
LBFGS:    1 17:17:40      -35.215799        0.479358
LBFGS:    2 17:17:40      -35.352556        0.669409
LBFGS:    3 17:17:41      -35.388840        0.434319
LBFGS:    4 17:17:41      -35.408496        0.384653
LBFGS:    5 17:17:41      -35.472092        0.201918
LBFGS:    6 17:17:42      -35.479442        0.138271
LBFGS:    7 17:17:42      -35.481931        0.147240
LBFGS:    8 17:17:43      -35.504413        0.160072
LBFGS:    9 17:17:43      -35.511460        0.099485
LBFGS:   10 17:17:44      -35.514241        0.033120
LBFGS:   11 17:17:44      -35.514618        0.018202
LBFGS:   12 17:17:44      -35.514661        0.018108
LBFGS:   13 17:17:45      -35.514846        0.021219
LBFGS:   14 17:17:45      -35.515241        0.029483
LBFGS:   15 17:17:46      -35.516302        0.046641
LBFGS:   16 17:17:46      -35.518723        0.069825
LBFGS:   17 17:17:47      -35.522451        0.083687
LBFGS:   18 17:17:47      -35.525230        0.063728
LBFGS:   19 17:17:48      -35.527609        0.015764
LBFGS:   20 17:17:48      -35.527757        0.000739
