       Step     Time          Energy          fmax
LBFGS:    0 17:25:14      -35.267674        0.450223
LBFGS:    1 17:25:15      -35.278688        0.404349
LBFGS:    2 17:25:15      -35.325614        0.253597
LBFGS:    3 17:25:16      -35.329205        0.240546
LBFGS:    4 17:25:16      -35.365324        0.052305
LBFGS:    5 17:25:17      -35.368685        0.053344
LBFGS:    6 17:25:17      -35.369727        0.062269
LBFGS:    7 17:25:18      -35.370456        0.070372
LBFGS:    8 17:25:18      -35.374266        0.109863
LBFGS:    9 17:25:19      -35.372955        0.293692
LBFGS:   10 17:25:19      -35.391655        0.195393
LBFGS:   11 17:25:20      -35.409317        0.217566
LBFGS:   12 17:25:20      -35.263104        0.621028
LBFGS:   13 17:25:20      -35.417133        0.206624
LBFGS:   14 17:25:21      -35.424663        0.197608
LBFGS:   15 17:25:21      -35.316122        0.612560
LBFGS:   16 17:25:22      -35.464412        0.125037
LBFGS:   17 17:25:22      -35.472573        0.072251
LBFGS:   18 17:25:23      -35.474526        0.049171
LBFGS:   19 17:25:23      -35.474761        0.037603
LBFGS:   20 17:25:24      -35.475020        0.034072
LBFGS:   21 17:25:24      -35.476136        0.049522
LBFGS:   22 17:25:25      -35.478010        0.064308
LBFGS:   23 17:25:25      -35.481771        0.076134
LBFGS:   24 17:25:26      -35.486394        0.065147
LBFGS:   25 17:25:26      -35.489571        0.027130
LBFGS:   26 17:25:26      -35.490104        0.005951
