       Step     Time          Energy          fmax
LBFGS:    0 16:51:47      -35.261685        0.261807
LBFGS:    1 16:51:47      -35.267391        0.232502
LBFGS:    2 16:51:48      -35.289325        0.185473
LBFGS:    3 16:51:48      -35.291554        0.169775
LBFGS:    4 16:51:49      -35.309615        0.044574
LBFGS:    5 16:51:49      -35.309859        0.026126
LBFGS:    6 16:51:50      -35.309955        0.022989
LBFGS:    7 16:51:50      -35.310049        0.029396
LBFGS:    8 16:51:51      -35.310485        0.045634
LBFGS:    9 16:51:51      -35.311274        0.061080
LBFGS:   10 16:51:52      -35.312314        0.058266
LBFGS:   11 16:51:53      -35.313111        0.038600
LBFGS:   12 16:51:53      -35.313511        0.005748
