       Step     Time          Energy          fmax
LBFGS:    0 16:27:46      -33.923752        0.183714
LBFGS:    1 16:27:47      -33.926464        0.154532
LBFGS:    2 16:27:47      -33.931846        0.041399
LBFGS:    3 16:27:48      -33.932015        0.040430
LBFGS:    4 16:27:49      -33.953662        0.560521
LBFGS:    5 16:27:49      -33.950869        1.321268
LBFGS:    6 16:27:50      -33.835628        1.191169
LBFGS:    7 16:27:50      -33.974174        1.300787
LBFGS:    8 16:27:51      -33.996087        1.277631
LBFGS:    9 16:27:52      -33.937649        0.786292
LBFGS:   10 16:27:52      -33.938061        0.175194
LBFGS:   11 16:27:53      -33.932510        0.113793
LBFGS:   12 16:27:54      -33.933880        0.059245
LBFGS:   13 16:27:54      -33.934377        0.025609
LBFGS:   14 16:27:55      -33.934402        0.025509
LBFGS:   15 16:27:56      -33.935465        0.021290
LBFGS:   16 16:27:56      -33.935647        0.009951
