       Step     Time          Energy          fmax
LBFGS:    0 16:38:19      -34.983841        0.298965
LBFGS:    1 16:38:20      -34.989329        0.265627
LBFGS:    2 16:38:21      -35.007804        0.224144
LBFGS:    3 16:38:21      -35.010444        0.220834
LBFGS:    4 16:38:22      -34.967908        0.548240
LBFGS:    5 16:38:22      -35.054136        0.234965
LBFGS:    6 16:38:23      -35.041931        0.373135
LBFGS:    7 16:38:23      -35.057088        0.203950
LBFGS:    8 16:38:24      -35.059964        0.177358
LBFGS:    9 16:38:25      -35.078104        0.119379
LBFGS:   10 16:38:25      -35.080572        0.088760
LBFGS:   11 16:38:26      -35.081707        0.071574
LBFGS:   12 16:38:26      -35.083242        0.074677
LBFGS:   13 16:38:27      -35.086116        0.077117
LBFGS:   14 16:38:28      -35.089699        0.075990
LBFGS:   15 16:38:28      -35.092789        0.046126
LBFGS:   16 16:38:29      -35.093818        0.017182
LBFGS:   17 16:38:29      -35.093935        0.015750
LBFGS:   18 16:38:30      -35.093989        0.015294
LBFGS:   19 16:38:30      -35.094082        0.016126
LBFGS:   20 16:38:31      -35.094229        0.017105
LBFGS:   21 16:38:32      -35.094464        0.018262
LBFGS:   22 16:38:32      -35.094843        0.019407
LBFGS:   23 16:38:33      -35.095140        0.018299
LBFGS:   24 16:38:33      -35.095276        0.013650
LBFGS:   25 16:38:34      -35.095403        0.007111
