       Step     Time          Energy          fmax
LBFGS:    0 17:37:10      -34.821631        0.825925
LBFGS:    1 17:37:10      -34.859020        0.741936
LBFGS:    2 17:37:11      -35.024967        0.502643
LBFGS:    3 17:37:11      -35.039106        0.460992
LBFGS:    4 17:37:11      -35.166078        0.190313
LBFGS:    5 17:37:12      -35.175031        0.232169
LBFGS:    6 17:37:12      -35.188543        0.298940
LBFGS:    7 17:37:13      -35.233016        0.478931
LBFGS:    8 17:37:13      -35.272411        0.475406
LBFGS:    9 17:37:13      -35.368145        0.222572
LBFGS:   10 17:37:14      -35.411385        0.078388
LBFGS:   11 17:37:14      -35.413203        0.036419
LBFGS:   12 17:37:15      -35.413380        0.032724
LBFGS:   13 17:37:15      -35.413627        0.033082
LBFGS:   14 17:37:16      -35.414064        0.040945
LBFGS:   15 17:37:16      -35.415365        0.065855
LBFGS:   16 17:37:16      -35.418315        0.105248
LBFGS:   17 17:37:17      -35.424278        0.147585
LBFGS:   18 17:37:17      -35.431351        0.141052
LBFGS:   19 17:37:18      -35.436251        0.075124
LBFGS:   20 17:37:18      -35.438132        0.014463
LBFGS:   21 17:37:18      -35.438241        0.000628
