       Step     Time          Energy          fmax
LBFGS:    0 17:18:38      -35.099921        0.278960
LBFGS:    1 17:18:39      -35.105151        0.246268
LBFGS:    2 17:18:40      -35.122024        0.187148
LBFGS:    3 17:18:40      -35.123907        0.179776
LBFGS:    4 17:18:41      -35.037146        0.512230
LBFGS:    5 17:18:41      -35.152389        0.083156
LBFGS:    6 17:18:42      -35.160411        0.086057
LBFGS:    7 17:18:42      -35.162636        0.087456
LBFGS:    8 17:18:43      -35.163418        0.080088
LBFGS:    9 17:18:43      -35.169349        0.089834
LBFGS:   10 17:18:44      -35.174027        0.089610
LBFGS:   11 17:18:44      -35.177123        0.040088
LBFGS:   12 17:18:45      -35.177543        0.016470
LBFGS:   13 17:18:46      -35.177576        0.012238
LBFGS:   14 17:18:46      -35.177608        0.012059
LBFGS:   15 17:18:47      -35.177717        0.017825
LBFGS:   16 17:18:47      -35.177893        0.024219
LBFGS:   17 17:18:48      -35.178183        0.026378
LBFGS:   18 17:18:48      -35.178410        0.017611
LBFGS:   19 17:18:49      -35.178501        0.005633
