       Step     Time          Energy          fmax
LBFGS:    0 16:43:33      -35.192282        0.478756
LBFGS:    1 16:43:33      -35.216170        0.440739
LBFGS:    2 16:43:34      -35.314425        0.222429
LBFGS:    3 16:43:34      -35.330456        0.058852
LBFGS:    4 16:43:35      -35.331229        0.028880
LBFGS:    5 16:43:35      -35.331292        0.025747
LBFGS:    6 16:43:35      -35.331679        0.034284
LBFGS:    7 16:43:36      -35.332280        0.047833
LBFGS:    8 16:43:36      -35.333308        0.056493
LBFGS:    9 16:43:37      -35.334125        0.050052
LBFGS:   10 16:43:37      -35.334532        0.039837
LBFGS:   11 16:43:37      -35.334840        0.043842
LBFGS:   12 16:43:38      -35.335412        0.054491
LBFGS:   13 16:43:38      -35.336794        0.072874
LBFGS:   14 16:43:39      -35.340006        0.101141
LBFGS:   15 16:43:39      -35.345468        0.123150
LBFGS:   16 16:43:39      -35.352478        0.117251
LBFGS:   17 16:43:40      -35.359036        0.050078
LBFGS:   18 16:43:40      -35.359974        0.009325
