       Step     Time          Energy          fmax
LBFGS:    0 17:15:38      -34.068541        0.951052
LBFGS:    1 17:15:38      -34.130927        0.865775
LBFGS:    2 17:15:39      -34.407338        0.909206
LBFGS:    3 17:15:39      -34.460487        0.698554
LBFGS:    4 17:15:39      -34.585522        0.526985
LBFGS:    5 17:15:40      -34.907462        0.414524
LBFGS:    6 17:15:40      -34.935375        0.265916
LBFGS:    7 17:15:41      -34.951429        0.165230
LBFGS:    8 17:15:41      -34.960359        0.081637
LBFGS:    9 17:15:41      -34.961042        0.081677
LBFGS:   10 17:15:42      -34.966517        0.051620
LBFGS:   11 17:15:42      -34.967861        0.036264
LBFGS:   12 17:15:42      -34.968180        0.020599
LBFGS:   13 17:15:43      -34.968250        0.021650
LBFGS:   14 17:15:43      -34.968342        0.025814
LBFGS:   15 17:15:43      -34.968628        0.033459
LBFGS:   16 17:15:44      -34.969391        0.047944
LBFGS:   17 17:15:44      -34.971944        0.083023
LBFGS:   18 17:15:44      -34.976531        0.217456
LBFGS:   19 17:15:45      -34.984322        0.157428
LBFGS:   20 17:15:45      -35.014933        0.092228
LBFGS:   21 17:15:46      -35.038005        0.044274
LBFGS:   22 17:15:46      -35.039518        0.013671
LBFGS:   23 17:15:46      -35.039730        0.000696
