       Step     Time          Energy          fmax
LBFGS:    0 16:24:16      -35.331599        0.430722
LBFGS:    1 16:24:17      -35.347325        0.386816
LBFGS:    2 16:24:17      -35.409935        0.075464
LBFGS:    3 16:24:18      -35.411331        0.025299
LBFGS:    4 16:24:18      -35.411417        0.026042
LBFGS:    5 16:24:19      -35.411811        0.032321
LBFGS:    6 16:24:19      -35.412291        0.037086
LBFGS:    7 16:24:19      -35.412807        0.032556
LBFGS:    8 16:24:20      -35.413009        0.020890
LBFGS:    9 16:24:20      -35.413100        0.023242
LBFGS:   10 16:24:21      -35.413172        0.027875
LBFGS:   11 16:24:21      -35.413393        0.035159
LBFGS:   12 16:24:21      -35.413912        0.045700
LBFGS:   13 16:24:22      -35.415168        0.059459
LBFGS:   14 16:24:22      -35.417492        0.091227
LBFGS:   15 16:24:23      -35.420416        0.102504
LBFGS:   16 16:24:23      -35.423320        0.070868
LBFGS:   17 16:24:24      -35.424280        0.038346
LBFGS:   18 16:24:24      -35.424491        0.035177
LBFGS:   19 16:24:24      -35.424862        0.019882
LBFGS:   20 16:24:25      -35.425004        0.008161
