       Step     Time          Energy          fmax
LBFGS:    0 17:21:45      -34.323574        0.802350
LBFGS:    1 17:21:45      -34.371489        0.740024
LBFGS:    2 17:21:45      -34.637748        0.906390
LBFGS:    3 17:21:46      -34.692987        0.721867
LBFGS:    4 17:21:46      -34.862081        0.469635
LBFGS:    5 17:21:47      -34.996484        0.424087
LBFGS:    6 17:21:47      -35.039806        0.148043
LBFGS:    7 17:21:47      -35.045113        0.141463
LBFGS:    8 17:21:48      -35.048914        0.124286
LBFGS:    9 17:21:48      -35.053018        0.132883
LBFGS:   10 17:21:48      -35.058445        0.129805
LBFGS:   11 17:21:49      -35.063623        0.090299
LBFGS:   12 17:21:49      -35.066713        0.053756
LBFGS:   13 17:21:49      -35.067542        0.023182
LBFGS:   14 17:21:50      -35.067669        0.022190
LBFGS:   15 17:21:50      -35.067745        0.021528
LBFGS:   16 17:21:51      -35.068020        0.029686
LBFGS:   17 17:21:51      -35.068681        0.050767
LBFGS:   18 17:21:51      -35.070843        0.099320
LBFGS:   19 17:21:52      -35.077420        0.230224
LBFGS:   20 17:21:52      -35.084086        0.278382
LBFGS:   21 17:21:52      -35.105137        0.232703
LBFGS:   22 17:21:53      -35.122146        0.082945
LBFGS:   23 17:21:53      -35.127494        0.028174
LBFGS:   24 17:21:53      -35.128152        0.008271
