       Step     Time          Energy          fmax
LBFGS:    0 17:03:03      -35.387755        0.385176
LBFGS:    1 17:03:03      -35.401113        0.346838
LBFGS:    2 17:03:04      -35.454685        0.075158
LBFGS:    3 17:03:04      -35.456243        0.016870
LBFGS:    4 17:03:05      -35.456291        0.017424
LBFGS:    5 17:03:05      -35.456334        0.019620
LBFGS:    6 17:03:06      -35.456499        0.025834
LBFGS:    7 17:03:06      -35.456775        0.033871
LBFGS:    8 17:03:06      -35.457202        0.041011
LBFGS:    9 17:03:07      -35.457575        0.040943
LBFGS:   10 17:03:07      -35.457805        0.035094
LBFGS:   11 17:03:08      -35.457998        0.031999
LBFGS:   12 17:03:08      -35.458295        0.040023
LBFGS:   13 17:03:08      -35.458789        0.048265
LBFGS:   14 17:03:09      -35.459447        0.057439
LBFGS:   15 17:03:09      -35.460100        0.066529
LBFGS:   16 17:03:10      -35.460710        0.072012
LBFGS:   17 17:03:10      -35.461563        0.072980
LBFGS:   18 17:03:11      -35.462939        0.065377
LBFGS:   19 17:03:11      -35.464473        0.042389
LBFGS:   20 17:03:11      -35.465222        0.017988
LBFGS:   21 17:03:12      -35.465347        0.004669
