       Step     Time          Energy          fmax
LBFGS:    0 17:14:36      -35.303483        0.265476
LBFGS:    1 17:14:37      -35.309624        0.227313
LBFGS:    2 17:14:37      -35.323900        0.053341
LBFGS:    3 17:14:38      -35.324141        0.038573
LBFGS:    4 17:14:39      -35.324548        0.046319
LBFGS:    5 17:14:39      -35.326119        0.070504
LBFGS:    6 17:14:40      -35.329789        0.106433
LBFGS:    7 17:14:40      -35.339040        0.212167
LBFGS:    8 17:14:41      -35.344223        0.174411
LBFGS:    9 17:14:41      -35.349127        0.091786
LBFGS:   10 17:14:42      -35.352211        0.044763
LBFGS:   11 17:14:42      -35.352927        0.042914
LBFGS:   12 17:14:43      -35.353104        0.035249
LBFGS:   13 17:14:43      -35.353280        0.030488
LBFGS:   14 17:14:44      -35.353846        0.035800
LBFGS:   15 17:14:44      -35.355014        0.047037
LBFGS:   16 17:14:45      -35.357058        0.048906
LBFGS:   17 17:14:45      -35.358662        0.035665
LBFGS:   18 17:14:45      -35.359012        0.017758
LBFGS:   19 17:14:46      -35.359054        0.015338
LBFGS:   20 17:14:46      -35.359096        0.015021
LBFGS:   21 17:14:47      -35.359182        0.014343
LBFGS:   22 17:14:48      -35.359362        0.013499
LBFGS:   23 17:14:48      -35.359653        0.013055
LBFGS:   24 17:14:49      -35.359950        0.010774
LBFGS:   25 17:14:49      -35.360089        0.003201
