       Step     Time          Energy          fmax
LBFGS:    0 16:30:21      -35.316631        0.450514
LBFGS:    1 16:30:22      -35.336829        0.424112
LBFGS:    2 16:30:22      -35.448335        0.529103
LBFGS:    3 16:30:23      -35.477409        0.324090
LBFGS:    4 16:30:23      -35.486937        0.301923
LBFGS:    5 16:30:23      -35.522024        0.144405
LBFGS:    6 16:30:24      -35.525124        0.128350
LBFGS:    7 16:30:24      -35.527645        0.144449
LBFGS:    8 16:30:25      -35.534679        0.162643
LBFGS:    9 16:30:25      -35.543433        0.141256
LBFGS:   10 16:30:26      -35.549945        0.080176
LBFGS:   11 16:30:26      -35.552083        0.035834
LBFGS:   12 16:30:27      -35.552362        0.015702
LBFGS:   13 16:30:27      -35.552384        0.016414
LBFGS:   14 16:30:27      -35.552656        0.020886
LBFGS:   15 16:30:28      -35.553140        0.026283
LBFGS:   16 16:30:28      -35.554481        0.047122
LBFGS:   17 16:30:29      -35.556902        0.067350
LBFGS:   18 16:30:29      -35.559334        0.063801
LBFGS:   19 16:30:31      -35.560972        0.033724
LBFGS:   20 16:30:32      -35.561524        0.001814
