       Step     Time          Energy          fmax
LBFGS:    0 17:29:38      -30.658018        2.341841
LBFGS:    1 17:29:39      -30.978334        2.082682
LBFGS:    2 17:29:39      -31.758254        1.334217
LBFGS:    3 17:29:39      -31.847702        0.662055
LBFGS:    4 17:29:40      -31.908227        0.664046
LBFGS:    5 17:29:40      -32.670576        0.830322
LBFGS:    6 17:29:40      -33.265960        1.120572
LBFGS:    7 17:29:41      -33.484603        1.032599
LBFGS:    8 17:29:41      -33.577334        0.944750
LBFGS:    9 17:29:41      -33.844033        0.735994
LBFGS:   10 17:29:42      -34.086952        0.348959
LBFGS:   11 17:29:42      -34.132900        0.059103
LBFGS:   12 17:29:42      -34.133719        0.032669
LBFGS:   13 17:29:43      -34.134116        0.011109
LBFGS:   14 17:29:43      -34.134182        0.004069
