       Step     Time          Energy          fmax
LBFGS:    0 16:40:30      -34.874617        0.637285
LBFGS:    1 16:40:30      -34.903031        0.589733
LBFGS:    2 16:40:31      -35.068528        0.789470
LBFGS:    3 16:40:31      -35.107049        0.595042
LBFGS:    4 16:40:32      -35.182050        0.447320
LBFGS:    5 16:40:32      -35.352158        0.309488
LBFGS:    6 16:40:32      -35.364205        0.174665
LBFGS:    7 16:40:33      -35.368917        0.138442
LBFGS:    8 16:40:33      -35.375442        0.158002
LBFGS:    9 16:40:34      -35.379141        0.160565
LBFGS:   10 16:40:34      -35.389902        0.108146
LBFGS:   11 16:40:34      -35.394089        0.064448
LBFGS:   12 16:40:35      -35.395196        0.027360
LBFGS:   13 16:40:35      -35.395333        0.023290
LBFGS:   14 16:40:36      -35.395420        0.024994
LBFGS:   15 16:40:36      -35.395745        0.029389
LBFGS:   16 16:40:37      -35.396476        0.036393
LBFGS:   17 16:40:37      -35.398515        0.067196
LBFGS:   18 16:40:37      -35.403025        0.114380
LBFGS:   19 16:40:38      -35.408592        0.138476
LBFGS:   20 16:40:38      -35.414641        0.093281
LBFGS:   21 16:40:39      -35.418226        0.003878
