       Step     Time          Energy          fmax
LBFGS:    0 16:44:02      -34.740983        0.824752
LBFGS:    1 16:44:03      -34.778369        0.742207
LBFGS:    2 16:44:03      -34.943155        0.531088
LBFGS:    3 16:44:04      -34.958849        0.477220
LBFGS:    4 16:44:04      -35.125225        0.293025
LBFGS:    5 16:44:04      -35.183707        0.426971
LBFGS:    6 16:44:05      -35.207443        0.461147
LBFGS:    7 16:44:05      -35.246236        0.428553
LBFGS:    8 16:44:06      -35.308108        0.232283
LBFGS:    9 16:44:06      -35.351651        0.211055
LBFGS:   10 16:44:07      -35.376476        0.075182
LBFGS:   11 16:44:07      -35.378278        0.039189
LBFGS:   12 16:44:07      -35.378609        0.028095
LBFGS:   13 16:44:08      -35.378746        0.029462
LBFGS:   14 16:44:08      -35.379000        0.031049
LBFGS:   15 16:44:09      -35.379760        0.047293
LBFGS:   16 16:44:09      -35.381593        0.075734
LBFGS:   17 16:44:10      -35.385880        0.116074
LBFGS:   18 16:44:10      -35.392080        0.141861
LBFGS:   19 16:44:10      -35.397956        0.114477
LBFGS:   20 16:44:11      -35.404065        0.034632
LBFGS:   21 16:44:11      -35.404696        0.002128
