       Step     Time          Energy          fmax
LBFGS:    0 16:28:31      -34.671146        0.360336
LBFGS:    1 16:28:32      -34.678303        0.327609
LBFGS:    2 16:28:32      -34.714238        0.436380
LBFGS:    3 16:28:33      -34.723774        0.445548
LBFGS:    4 16:28:34      -34.741243        0.292029
LBFGS:    5 16:28:34      -34.640300        0.036871
LBFGS:    6 16:28:35      -34.640193        0.034836
LBFGS:    7 16:28:35      -34.640212        0.034078
LBFGS:    8 16:28:36      -34.640215        0.034624
LBFGS:    9 16:28:37      -34.640213        0.034453
LBFGS:   10 16:28:37      -34.640163        0.035744
LBFGS:   11 16:28:38      -34.640114        0.037412
LBFGS:   12 16:28:39      -34.639871        0.042916
LBFGS:   13 16:28:39      -34.639290        0.054093
LBFGS:   14 16:28:40      -34.637745        0.077306
LBFGS:   15 16:28:41      -34.634133        0.110720
LBFGS:   16 16:28:41      -34.492599        0.522096
LBFGS:   17 16:28:42      -34.632107        0.097645
LBFGS:   18 16:28:42      -34.631867        0.079007
LBFGS:   19 16:28:43      -34.632250        0.077927
LBFGS:   20 16:28:44      -34.633844        0.098952
LBFGS:   21 16:28:44      -34.637747        0.036579
LBFGS:   22 16:28:45      -34.642108        0.024066
LBFGS:   23 16:28:46      -34.633034        0.103171
LBFGS:   24 16:28:46      -34.643820        0.021502
LBFGS:   25 16:28:47      -34.644313        0.023122
LBFGS:   26 16:28:48      -34.644483        0.022832
LBFGS:   27 16:28:48      -34.644534        0.022806
LBFGS:   28 16:28:49      -34.644790        0.021601
LBFGS:   29 16:28:50      -34.645237        0.018356
LBFGS:   30 16:28:50      -34.645980        0.012058
LBFGS:   31 16:28:51      -34.646408        0.004683
