       Step     Time          Energy          fmax
LBFGS:    0 16:34:39      -35.139434        0.516138
LBFGS:    1 16:34:40      -35.167257        0.487017
LBFGS:    2 16:34:40      -35.258395        0.439615
LBFGS:    3 16:34:40      -35.325690        0.141541
LBFGS:    4 16:34:41      -35.330798        0.107632
LBFGS:    5 16:34:41      -35.331671        0.100341
LBFGS:    6 16:34:42      -35.333396        0.081463
LBFGS:    7 16:34:42      -35.335599        0.071647
LBFGS:    8 16:34:42      -35.337101        0.077381
LBFGS:    9 16:34:43      -35.337732        0.069071
LBFGS:   10 16:34:43      -35.338273        0.054741
LBFGS:   11 16:34:44      -35.339041        0.048143
LBFGS:   12 16:34:44      -35.339715        0.043126
LBFGS:   13 16:34:44      -35.340068        0.028230
LBFGS:   14 16:34:45      -35.340194        0.028872
LBFGS:   15 16:34:45      -35.340333        0.034537
LBFGS:   16 16:34:46      -35.340687        0.045497
LBFGS:   17 16:34:46      -35.341581        0.065213
LBFGS:   18 16:34:46      -35.343952        0.100842
LBFGS:   19 16:34:47      -35.348955        0.147503
LBFGS:   20 16:34:47      -35.355469        0.150142
LBFGS:   21 16:34:48      -35.364022        0.081237
LBFGS:   22 16:34:48      -35.366800        0.017498
LBFGS:   23 16:34:48      -35.366956        0.002627
