       Step     Time          Energy          fmax
LBFGS:    0 17:00:20      -35.072862        0.563924
LBFGS:    1 17:00:21      -35.103090        0.533648
LBFGS:    2 17:00:21      -35.251629        0.734922
LBFGS:    3 17:00:22      -35.330305        0.405668
LBFGS:    4 17:00:22      -35.346348        0.393299
LBFGS:    5 17:00:23      -35.387293        0.292099
LBFGS:    6 17:00:23      -35.399901        0.202684
LBFGS:    7 17:00:23      -35.408435        0.154915
LBFGS:    8 17:00:24      -35.411004        0.171632
LBFGS:    9 17:00:24      -35.420282        0.181151
LBFGS:   10 17:00:25      -35.427738        0.132531
LBFGS:   11 17:00:25      -35.432250        0.051203
LBFGS:   12 17:00:25      -35.433304        0.021802
LBFGS:   13 17:00:26      -35.433377        0.018562
LBFGS:   14 17:00:26      -35.433450        0.018741
LBFGS:   15 17:00:27      -35.433711        0.023321
LBFGS:   16 17:00:27      -35.434320        0.036126
LBFGS:   17 17:00:27      -35.435987        0.061819
LBFGS:   18 17:00:28      -35.439751        0.097465
LBFGS:   19 17:00:28      -35.444298        0.107445
LBFGS:   20 17:00:29      -35.448297        0.076795
LBFGS:   21 17:00:29      -35.451534        0.013378
LBFGS:   22 17:00:30      -35.451648        0.000246
