       Step     Time          Energy          fmax
LBFGS:    0 17:18:15      -32.194649        2.014669
LBFGS:    1 17:18:15      -32.416598        1.807824
LBFGS:    2 17:18:16      -33.062283        1.182554
LBFGS:    3 17:18:16      -33.131119        0.723871
LBFGS:    4 17:18:16      -33.190654        0.594311
LBFGS:    5 17:18:17      -33.484687        0.348848
LBFGS:    6 17:18:17      -33.513789        0.302654
LBFGS:    7 17:18:17      -33.533836        0.319039
LBFGS:    8 17:18:18      -33.564325        0.458246
LBFGS:    9 17:18:18      -33.668916        1.135767
LBFGS:   10 17:18:19      -33.817474        1.427068
LBFGS:   11 17:18:19      -33.995522        0.789585
LBFGS:   12 17:18:19      -34.157877        0.981245
LBFGS:   13 17:18:20      -34.296918        0.633048
LBFGS:   14 17:18:20      -34.400705        0.153295
LBFGS:   15 17:18:20      -34.408505        0.033325
LBFGS:   16 17:18:21      -34.409101        0.008658
