       Step     Time          Energy          fmax
LBFGS:    0 16:31:05      -34.439366        0.280196
LBFGS:    1 16:31:06      -34.443890        0.251603
LBFGS:    2 16:31:06      -34.461039        0.272745
LBFGS:    3 16:31:07      -34.465221        0.297199
LBFGS:    4 16:31:08      -34.436503        0.057432
LBFGS:    5 16:31:08      -34.435512        0.043032
LBFGS:    6 16:31:09      -34.435601        0.043065
LBFGS:    7 16:31:10      -34.435313        0.044402
LBFGS:    8 16:31:10      -34.434999        0.047559
LBFGS:    9 16:31:11      -34.433385        0.065846
LBFGS:   10 16:31:12      -34.428192        0.120001
LBFGS:   11 16:31:12      -34.397883        0.297578
LBFGS:   12 16:31:13      -34.430710        0.097163
LBFGS:   13 16:31:14      -34.440139        0.053692
LBFGS:   14 16:31:14      -34.439807        0.021793
LBFGS:   15 16:31:15      -34.441687        0.233251
LBFGS:   16 16:31:16      -34.444262        0.363491
LBFGS:   17 16:31:16      -34.328664        1.231122
LBFGS:   18 16:31:17      -34.451193        0.481027
LBFGS:   19 16:31:18      -34.459432        0.484867
LBFGS:   20 16:31:18      -34.440327        0.872364
LBFGS:   21 16:31:19      -34.523974        0.624224
LBFGS:   22 16:31:20      -34.580538        0.646720
LBFGS:   23 16:31:20      -34.509740        1.366653
LBFGS:   24 16:31:21      -34.796091        0.335379
LBFGS:   25 16:31:22      -34.836342        0.183347
LBFGS:   26 16:31:22      -34.850619        0.050778
LBFGS:   27 16:31:23      -34.851540        0.034188
LBFGS:   28 16:31:24      -34.851698        0.033528
LBFGS:   29 16:31:24      -34.851827        0.032748
LBFGS:   30 16:31:25      -34.852188        0.030393
LBFGS:   31 16:31:26      -34.852718        0.028218
LBFGS:   32 16:31:26      -34.853647        0.027716
LBFGS:   33 16:31:27      -34.854738        0.028126
LBFGS:   34 16:31:28      -34.855499        0.025693
LBFGS:   35 16:31:28      -34.855710        0.012240
LBFGS:   36 16:31:29      -34.855745        0.002888
