       Step     Time          Energy          fmax
LBFGS:    0 17:19:05      -35.134341        0.539834
LBFGS:    1 17:19:06      -35.161240        0.509214
LBFGS:    2 17:19:06      -35.308893        0.713339
LBFGS:    3 17:19:07      -35.363638        0.422502
LBFGS:    4 17:19:07      -35.380480        0.398205
LBFGS:    5 17:19:08      -35.437380        0.227195
LBFGS:    6 17:19:08      -35.445415        0.135288
LBFGS:    7 17:19:08      -35.448690        0.154623
LBFGS:    8 17:19:09      -35.455413        0.186141
LBFGS:    9 17:19:09      -35.464863        0.180943
LBFGS:   10 17:19:10      -35.473577        0.112585
LBFGS:   11 17:19:10      -35.477289        0.047937
LBFGS:   12 17:19:11      -35.478016        0.019221
LBFGS:   13 17:19:11      -35.478066        0.018009
LBFGS:   14 17:19:11      -35.478189        0.019147
LBFGS:   15 17:19:12      -35.478495        0.024001
LBFGS:   16 17:19:12      -35.479315        0.039476
LBFGS:   17 17:19:13      -35.481336        0.065361
LBFGS:   18 17:19:13      -35.485200        0.093344
LBFGS:   19 17:19:14      -35.488790        0.085678
LBFGS:   20 17:19:14      -35.492285        0.043226
LBFGS:   21 17:19:15      -35.493348        0.004070
