       Step     Time          Energy          fmax
LBFGS:    0 17:34:45      -34.110741        1.126846
LBFGS:    1 17:34:45      -34.179976        1.008723
LBFGS:    2 17:34:45      -34.448415        0.689231
LBFGS:    3 17:34:46      -34.472809        0.559094
LBFGS:    4 17:34:46      -34.552427        0.280218
LBFGS:    5 17:34:46      -34.647882        0.359116
LBFGS:    6 17:34:47      -34.707635        0.415377
LBFGS:    7 17:34:47      -34.738396        0.464601
LBFGS:    8 17:34:48      -34.774495        0.453507
LBFGS:    9 17:34:48      -34.867375        0.662921
LBFGS:   10 17:34:48      -34.946200        0.646688
LBFGS:   11 17:34:49      -35.035808        0.415617
LBFGS:   12 17:34:49      -35.080977        0.109296
LBFGS:   13 17:34:49      -35.084926        0.047306
LBFGS:   14 17:34:50      -35.085525        0.021991
LBFGS:   15 17:34:50      -35.085593        0.020166
LBFGS:   16 17:34:51      -35.085770        0.026093
LBFGS:   17 17:34:51      -35.086209        0.037001
LBFGS:   18 17:34:51      -35.087463        0.059654
LBFGS:   19 17:34:52      -35.091016        0.105323
LBFGS:   20 17:34:52      -35.096443        0.195690
LBFGS:   21 17:34:52      -35.104266        0.157570
LBFGS:   22 17:34:53      -35.127300        0.051412
LBFGS:   23 17:34:53      -35.128924        0.019380
LBFGS:   24 17:34:53      -35.129141        0.000411
