       Step     Time          Energy          fmax
LBFGS:    0 17:32:16      -31.735455        2.196087
LBFGS:    1 17:32:17      -31.999166        1.980933
LBFGS:    2 17:32:17      -32.786333        1.144350
LBFGS:    3 17:32:18      -32.846992        0.824400
LBFGS:    4 17:32:18      -32.970730        0.490989
LBFGS:    5 17:32:18      -33.191020        0.466467
LBFGS:    6 17:32:19      -33.243163        0.297149
LBFGS:    7 17:32:19      -33.260411        0.153953
LBFGS:    8 17:32:19      -33.264612        0.137471
LBFGS:    9 17:32:20      -33.268967        0.181434
LBFGS:   10 17:32:20      -33.301031        0.555945
LBFGS:   11 17:32:20      -33.308543        2.111004
LBFGS:   12 17:32:21      -33.425116        1.389324
LBFGS:   13 17:32:21      -33.600420        1.323401
LBFGS:   14 17:32:21      -34.201504        0.545519
LBFGS:   15 17:32:22      -34.214914        0.412676
LBFGS:   16 17:32:22      -34.224533        0.456331
LBFGS:   17 17:32:22      -34.226962        0.443131
LBFGS:   18 17:32:23      -34.257000        0.277925
LBFGS:   19 17:32:23      -34.279624        0.146080
LBFGS:   20 17:32:23      -34.292246        0.047678
LBFGS:   21 17:32:24      -34.293821        0.020791
LBFGS:   22 17:32:24      -34.294001        0.008122
