,weight,energy
141,110629426.40433306,0.007341358657310255
142,94483066.04378529,0.007396079814874497
143,90866216.26030302,0.0074508009724387385
144,86964901.21801126,0.00750552213000298
145,84700393.06395732,0.007560243287567222
146,96671567.78072464,0.007614964445131464
147,107044035.21931416,0.007669685602695706
148,120966844.92834859,0.0077244067602599475
149,106138480.4554044,0.007779127917824189
150,117130597.34725986,0.00783384907538843
151,120277771.26197527,0.007888570232952672
152,128054083.50475979,0.007943291390516914
153,95189279.99681708,0.007998012548081156
154,93238550.03792225,0.008052733705645397
155,95420420.28103621,0.00810745486320964
156,92834156.75687674,0.008162176020773881
157,110909015.2204897,0.008216897178338123
158,99626675.53295892,0.008271618335902365
159,105681697.37847659,0.008326339493466606
160,121691198.9945872,0.008381060651030848
161,131826001.58885142,0.008435781808595092
