# Tetrahedron method
        0.1487365511        0.0044709929        0.0044709929        0.0044706773        0.0044706773        0.0048184962        0.0048184962        0.0048169352        0.0048169352
        0.1898528606        0.0076200659        0.0076200659        0.0076203935        0.0076203935        0.0082014027        0.0082014027        0.0081973558        0.0081973558
        0.2309691702        0.0095986488        0.0095986488        0.0095985516        0.0095985516        0.0102998144        0.0102998144        0.0102966584        0.0102966584
        0.2720854797        0.0123894518        0.0123894518        0.0123883794        0.0123883794        0.0132520462        0.0132520462        0.0132502589        0.0132502589
        0.3132017893        0.0166521271        0.0166521271        0.0166504942        0.0166504942        0.0177434496        0.0177434496        0.0177416297        0.0177416297
        0.3543180988        0.0206601048        0.0206601048        0.0206619032        0.0206619032        0.0219164276        0.0219164276        0.0219152565        0.0219152565
        0.3954344083        0.0249680969        0.0249680969        0.0249766415        0.0249766415        0.0263617104        0.0263617104        0.0263639887        0.0263639887
        0.4365507179        0.0304174782        0.0304174782        0.0304286121        0.0304286121        0.0319283486        0.0319283486        0.0319277087        0.0319277087
        0.4776670274        0.0378474856        0.0378474856        0.0378593374        0.0378593374        0.0394578919        0.0394578919        0.0394612469        0.0394612469
        0.5187833370        0.0449856383        0.0449856383        0.0450029136        0.0450029136        0.0465785793        0.0465785793        0.0465866740        0.0465866740
        0.5598996465        0.0533809504        0.0533809504        0.0533928175        0.0533928175        0.0548716161        0.0548716161        0.0548703971        0.0548703971
        0.6010159561        0.0631183635        0.0631183635        0.0631384009        0.0631384009        0.0643878681        0.0643878681        0.0643924015        0.0643924015
        0.6421322656        0.0764639736        0.0764639736        0.0765030818        0.0765030818        0.0774039746        0.0774039746        0.0773919337        0.0773919337
        0.6832485752        0.0896854324        0.0896854324        0.0897072316        0.0897072316        0.0900087905        0.0900087905        0.0900031296        0.0900031296
        0.7243648847        0.1070709801        0.1070709801        0.1070744156        0.1070744156        0.1063472706        0.1063472706        0.1063281080        0.1063281080
        0.7654811943        0.1187487654        0.1187487654        0.1187440765        0.1187440765        0.1168524336        0.1168524336        0.1168593413        0.1168593413
        0.8065975038        0.1276374660        0.1276374660        0.1276074836        0.1276074836        0.1248712919        0.1248712919        0.1248833556        0.1248833556
        0.8477138134        0.1433968097        0.1433968097        0.1433856538        0.1433856538        0.1396267989        0.1396267989        0.1396201566        0.1396201566
        0.8888301229        0.1738043296        0.1738043296        0.1737845804        0.1737845804        0.1692350220        0.1692350220        0.1692152068        0.1692152068
        0.9299464324        0.2093722297        0.2093722297        0.2093401467        0.2093401467        0.2042331692        0.2042331692        0.2042754606        0.2042754606
        0.9710627420        0.2358779103        0.2358779103        0.2359006568        0.2359006568        0.2281971416        0.2281971416        0.2281550350        0.2281550350
        1.0121790515        0.2603692523        0.2603692523        0.2603549620        0.2603549620        0.2491888547        0.2491888547        0.2492168990        0.2492168990
        1.0532953611        0.2962783038        0.2962783038        0.2962999609        0.2962999609        0.2801663395        0.2801663395        0.2801197437        0.2801197437
        1.0944116706        0.3420481319        0.3420481319        0.3421917208        0.3421917208        0.3186383596        0.3186383596        0.3186143243        0.3186143243
        1.1355279802        0.4047562565        0.4047562565        0.4050910387        0.4050910387        0.3704917857        0.3704917857        0.3703499452        0.3703499452
        1.1766442897        0.4775991806        0.4775991806        0.4775795375        0.4775795375        0.4295370593        0.4295370593        0.4294873088        0.4294873088
        1.2177605993        0.5627020313        0.5627020313        0.5626305455        0.5626305455        0.4986683940        0.4986683940        0.4986610398        0.4986610398
        1.2588769088        0.7386293630        0.7386293630        0.7383421879        0.7383421879        0.6455657274        0.6455657274        0.6457013818        0.6457013818
        1.2999932184        0.6682123246        0.6682123246        0.6687786122        0.6687786122        0.5780879887        0.5780879887        0.5779929932        0.5779929932
        1.3411095279        0.8734048559        0.8734048559        0.8728777626        0.8728777626        0.7250014882        0.7250014882        0.7251978089        0.7251978089
        1.3822258375        0.8659334656        0.8659334656        0.8660327188        0.8660327188        0.7023955398        0.7023955398        0.7024498017        0.7024498017
        1.4233421470        0.8134155103        0.8134155103        0.8134577306        0.8134577306        0.6464526790        0.6464526790        0.6466149075        0.6466149075
        1.4644584566        0.7995371270        0.7995371270        0.7994467304        0.7994467304        0.6262232085        0.6262232085        0.6262995441        0.6262995441
        1.5055747661        0.7890171616        0.7890171616        0.7890523161        0.7890523161        0.6066949723        0.6066949723        0.6067223258        0.6067223258
        1.5466910756        0.8041063738        0.8041063738        0.8040865569        0.8040865569        0.6027830000        0.6027830000        0.6026725984        0.6026725984
        1.5878073852        0.9286251946        0.9286251946        0.9288260434        0.9288260434        0.6730904349        0.6730904349        0.6728874266        0.6728874266
        1.6289236947        1.3956121685        1.3956121685        1.3959601730        1.3959601730        0.9721293940        0.9721293940        0.9718356188        0.9718356188
        1.6700400043        1.5389849615        1.5389849615        1.5410866122        1.5410866122        1.0508199149        1.0508199149        1.0494315742        1.0494315742
        1.7111563138        0.6538746920        0.6538746920        0.6536735132        0.6536735132        0.4231205329        0.4231205329        0.4232002326        0.4232002326
        1.7522726234        0.4553712463        0.4553712463        0.4553113049        0.4553113049        0.3038035755        0.3038035755        0.3038401197        0.3038401197
        1.7933889329        0.3243728928        0.3243728928        0.3242498356        0.3242498356        0.3173551643        0.3173551643        0.3173530366        0.3173530366
        1.8345052425        0.3950975309        0.3950975309        0.3950791365        0.3950791365        0.3919926778        0.3919926778        0.3920698950        0.3920698950
        1.8756215520        0.4402962088        0.4402962088        0.4403073522        0.4403073522        0.4426447387        0.4426447387        0.4426758974        0.4426758974
        1.9167378616        0.5452946798        0.5452946798        0.5453251071        0.5453251071        0.5733816496        0.5733816496        0.5734750134        0.5734750134
        1.9578541711        0.5738051311        0.5738051311        0.5735312187        0.5735312187        0.5973184181        0.5973184181        0.5976889140        0.5976889140
        1.9989704807        0.6550651142        0.6550651142        0.6549428654        0.6549428654        0.6978182379        0.6978182379        0.6974639284        0.6974639284
        2.0400867902        0.7027921914        0.7027921914        0.7023707562        0.7023707562        0.7482419672        0.7482419672        0.7481475021        0.7481475021
        2.0812030997        0.6719417288        0.6719417288        0.6713387559        0.6713387559        0.7126793834        0.7126793834        0.7126655950        0.7126655950
        2.1223194093        0.6233738888        0.6233738888        0.6264755372        0.6264755372        0.6393731739        0.6393731739        0.6392293956        0.6392293956
        2.1634357188        0.7384536299        0.7384536299        0.7383036292        0.7383036292        0.7122722089        0.7122722089        0.7121050410        0.7121050410
        2.2045520284        0.7070639879        0.7070639879        0.7072244183        0.7072244183        0.7100375148        0.7100375148        0.7114664932        0.7114664932
        2.2456683379        0.5643733466        0.5643733466        0.5644318429        0.5644318429        0.5841386972        0.5841386972        0.5841618072        0.5841618072
        2.2867846475        0.5047715780        0.5047715780        0.5047895410        0.5047895410        0.5309602667        0.5309602667        0.5309470489        0.5309470489
        2.3279009570        0.4877107429        0.4877107429        0.4877006294        0.4877006294        0.5145247187        0.5145247187        0.5144572010        0.5144572010
        2.3690172666        0.4728942463        0.4728942463        0.4728270811        0.4728270811        0.4980080771        0.4980080771        0.4980320290        0.4980320290
        2.4101335761        0.4794767026        0.4794767026        0.4794598689        0.4794598689        0.4995940612        0.4995940612        0.4996395516        0.4996395516
        2.4512498857        0.5253506969        0.5253506969        0.5253379449        0.5253379449        0.5357923166        0.5357923166        0.5358383786        0.5358383786
        2.4923661952        0.5761848411        0.5761848411        0.5761394744        0.5761394744        0.5767695890        0.5767695890        0.5769315012        0.5769315012
        2.5334825048        0.6582483483        0.6582483483        0.6581694790        0.6581694790        0.6501611338        0.6501611338        0.6499971066        0.6499971066
        2.5745988143        0.7652866736        0.7652866736        0.7649473606        0.7649473606        0.7350571228        0.7350571228        0.7353827172        0.7353827172
        2.6157151238        0.8136316611        0.8136316611        0.8131026599        0.8131026599        0.7764243505        0.7764243505        0.7762752885        0.7762752885
        2.6568314334        0.7076417440        0.7076417440        0.7077017171        0.7077017171        0.6649115866        0.6649115866        0.6653047441        0.6653047441
        2.6979477429        0.7598924024        0.7598924024        0.7603907843        0.7603907843        0.7057542602        0.7057542602        0.7049152522        0.7049152522
        2.7390640525        0.9223282383        0.9223282383        0.9222283715        0.9222283715        0.8914277262        0.8914277262        0.8920092878        0.8920092878
        2.7801803620        0.8403041461        0.8403041461        0.8402802434        0.8402802434        0.8206233252        0.8206233252        0.8204821918        0.8204821918
        2.8212966716        0.7413903609        0.7413903609        0.7411287097        0.7411287097        0.6919035920        0.6919035920        0.6921056728        0.6921056728
        2.8624129811        0.7615567768        0.7615567768        0.7617935475        0.7617935475        0.6828651097        0.6828651097        0.6826192321        0.6826192321
        2.9035292907        0.6876006227        0.6876006227        0.6877848680        0.6877848680        0.5870690349        0.5870690349        0.5869687432        0.5869687432
        2.9446456002        0.6075079949        0.6075079949        0.6074999187        0.6074999187        0.4946752855        0.4946752855        0.4946955619        0.4946955619
        2.9857619098        0.5700109407        0.5700109407        0.5700350750        0.5700350750        0.4499298107        0.4499298107        0.4500064673        0.4500064673
        3.0268782193        0.5579605376        0.5579605376        0.5579370242        0.5579370242        0.4248923528        0.4248923528        0.4249205058        0.4249205058
        3.0679945289        0.5696138319        0.5696138319        0.5695775812        0.5695775812        0.4224453900        0.4224453900        0.4225102686        0.4225102686
        3.1091108384        0.6941025187        0.6941025187        0.6940604508        0.6940604508        0.5238441999        0.5238441999        0.5239274375        0.5239274375
        3.1502271480        0.7020724675        0.7020724675        0.7022257377        0.7022257377        0.5371671750        0.5371671750        0.5371650522        0.5371650522
        3.1913434575        0.6437069666        0.6437069666        0.6437279741        0.6437279741        0.4920819484        0.4920819484        0.4918668081        0.4918668081
        3.2324597670        0.6324721321        0.6324721321        0.6325221413        0.6325221413        0.4712353700        0.4712353700        0.4711289450        0.4711289450
        3.2735760766        0.2230959220        0.2230959220        0.2230847205        0.2230847205        0.1819183838        0.1819183838        0.1819028703        0.1819028703
        3.3146923861        0.1721550312        0.1721550312        0.1721396416        0.1721396416        0.1436144853        0.1436144853        0.1435891416        0.1435891416
        3.3558086957        0.1142855079        0.1142855079        0.1142771517        0.1142771517        0.0960913564        0.0960913564        0.0960526634        0.0960526634
        3.3969250052        0.0833244092        0.0833244092        0.0833198152        0.0833198152        0.0705690101        0.0705690101        0.0705640081        0.0705640081
        3.4380413148        0.0575661621        0.0575661621        0.0575695404        0.0575695404        0.0490331173        0.0490331173        0.0490192687        0.0490192687
        3.4791576243        0.0313455361        0.0313455361        0.0313497008        0.0313497008        0.0267553412        0.0267553412        0.0267482882        0.0267482882
        3.5202739339        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.5613902434        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.6025065530        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.6436228625        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.6847391721        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.7258554816        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.7669717911        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.8080881007        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.8492044102        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.8903207198        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.9314370293        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.9725533389        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.0136696484        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.0547859580        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.0959022675        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.1370185771        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.1781348866        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.2192511962        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.2603675057        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.3014838152        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.3426001248        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.3837164343        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.4248327439        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.4659490534        0.0032851899        0.0032851899        0.0032881706        0.0032881706        0.0030625906        0.0030625906        0.0030671788        0.0030671788
        4.5070653630        0.0239248132        0.0239248132        0.0239368176        0.0239368176        0.0231141616        0.0231141616        0.0231317235        0.0231317235
        4.5481816725        0.0641196317        0.0641196317        0.0641109756        0.0641109756        0.0637340788        0.0637340788        0.0637234938        0.0637234938
        4.5892979821        0.0663855749        0.0663855749        0.0663944371        0.0663944371        0.0686875857        0.0686875857        0.0687010841        0.0687010841
        4.6304142916        0.1684755603        0.1684755603        0.1685084318        0.1685084318        0.1704052311        0.1704052311        0.1704942761        0.1704942761
        4.6715306012        0.2720465526        0.2720465526        0.2720969909        0.2720969909        0.2955958413        0.2955958413        0.2957043744        0.2957043744
        4.7126469107        0.6040828529        0.6040828529        0.6046511631        0.6046511631        0.7642878307        0.7642878307        0.7645262251        0.7645262251
        4.7537632203        1.0284053153        1.0284053153        1.0283963527        1.0283963527        1.3573543489        1.3573543489        1.3571845961        1.3571845961
        4.7948795298        1.4586407452        1.4586407452        1.4579050971        1.4579050971        1.9991444808        1.9991444808        1.9993986961        1.9993986961
        4.8359958394        1.7142888926        1.7142888926        1.7145642659        1.7145642659        2.5389908415        2.5389908415        2.5412972302        2.5412972302
        4.8771121489        1.1527343758        1.1527343758        1.1526651295        1.1526651295        1.8850655732        1.8850655732        1.8855916623        1.8855916623
        4.9182284584        1.4574152514        1.4574152514        1.4576075659        1.4576075659        2.5698901102        2.5698901102        2.5689381255        2.5689381255
        4.9593447680        1.3574101179        1.3574101179        1.3585560818        1.3585560818        2.1854406217        2.1854406217        2.1848073099        2.1848073099
        5.0004610775        0.1832008701        0.1832008701        0.1832822625        0.1832822625        0.3226708901        0.3226708901        0.3227451124        0.3227451124
        5.0415773871        0.2273334215        0.2273334215        0.2273492030        0.2273492030        0.2672850761        0.2672850761        0.2672829981        0.2672829981
        5.0826936966        0.7421520629        0.7421520629        0.7417888965        0.7417888965        0.8727019554        0.8727019554        0.8724517627        0.8724517627
        5.1238100062        1.2002340943        1.2002340943        1.2005970789        1.2005970789        1.2456454901        1.2456454901        1.2454341879        1.2454341879
        5.1649263157        1.0181231726        1.0181231726        1.0183705228        1.0183705228        0.9748058409        0.9748058409        0.9746906854        0.9746906854
        5.2060426253        1.2354100327        1.2354100327        1.2376299102        1.2376299102        1.2197215136        1.2197215136        1.2187921215        1.2187921215
        5.2471589348        1.0553965860        1.0553965860        1.0634332334        1.0634332334        1.0046534826        1.0046534826        0.9994563353        0.9994563353
        5.2882752444        0.8024500055        0.8024500055        0.8026929462        0.8026929462        0.6974482201        0.6974482201        0.6972809988        0.6972809988
        5.3293915539        0.9687155153        0.9687155153        0.9695004228        0.9695004228        0.8200853022        0.8200853022        0.8199058328        0.8199058328
        5.3705078635        1.0345631096        1.0345631096        1.0336270825        1.0336270825        0.9163715152        0.9163715152        0.9179670970        0.9179670970
        5.4116241730        1.0803279335        1.0803279335        1.0787869031        1.0787869031        0.9822404202        0.9822404202        0.9834761212        0.9834761212
        5.4527404825        1.2659402883        1.2659402883        1.2654855120        1.2654855120        1.1759223508        1.1759223508        1.1756298448        1.1756298448
        5.4938567921        1.1964183692        1.1964183692        1.1961262405        1.1961262405        1.0516445904        1.0516445904        1.0519821849        1.0519821849
        5.5349731016        0.7582156005        0.7582156005        0.7576709636        0.7576709636        0.6333666737        0.6333666737        0.6332641923        0.6332641923
        5.5760894112        0.5186224843        0.5186224843        0.5185862165        0.5185862165        0.4443876786        0.4443876786        0.4445259958        0.4445259958
        5.6172057207        0.4351635867        0.4351635867        0.4353667196        0.4353667196        0.3931637082        0.3931637082        0.3936495291        0.3936495291
        5.6583220303        0.4317824305        0.4317824305        0.4312974871        0.4312974871        0.4236512528        0.4236512528        0.4230211096        0.4230211096
        5.6994383398        0.5422019344        0.5422019344        0.5431627179        0.5431627179        0.5718835941        0.5718835941        0.5728063171        0.5728063171
        5.7405546494        0.8787740896        0.8787740896        0.8782296677        0.8782296677        0.9804952598        0.9804952598        0.9800084148        0.9800084148
        5.7816709589        0.8899742846        0.8899742846        0.8889956316        0.8889956316        1.0518452583        1.0518452583        1.0512737591        1.0512737591
        5.8227872685        0.6685261521        0.6685261521        0.6686845338        0.6686845338        0.8011087337        0.8011087337        0.8014881991        0.8014881991
        5.8639035780        0.5179171341        0.5179171341        0.5183947402        0.5183947402        0.6004198641        0.6004198641        0.6008236304        0.6008236304
        5.9050198876        0.4666687788        0.4666687788        0.4668359170        0.4668359170        0.5215119317        0.5215119317        0.5214928356        0.5214928356
        5.9461361971        0.4965713232        0.4965713232        0.4952822946        0.4952822946        0.5452380830        0.5452380830        0.5449742732        0.5449742732
        5.9872525066        0.5249741504        0.5249741504        0.5248562843        0.5248562843        0.5671024002        0.5671024002        0.5668703511        0.5668703511
        6.0283688162        0.4662240180        0.4662240180        0.4660619721        0.4660619721        0.4856345086        0.4856345086        0.4854177189        0.4854177189
        6.0694851257        0.4461596729        0.4461596729        0.4460405965        0.4460405965        0.4541942361        0.4541942361        0.4539720767        0.4539720767
        6.1106014353        0.4335098357        0.4335098357        0.4333837706        0.4333837706        0.4339232253        0.4339232253        0.4337273460        0.4337273460
        6.1517177448        0.4312751447        0.4312751447        0.4312405343        0.4312405343        0.4262528821        0.4262528821        0.4261281611        0.4261281611
        6.1928340544        0.4221090408        0.4221090408        0.4221934087        0.4221934087        0.4126147545        0.4126147545        0.4126210353        0.4126210353
        6.2339503639        0.4119067974        0.4119067974        0.4120281360        0.4120281360        0.3992303048        0.3992303048        0.3992939110        0.3992939110
        6.2750666735        0.3876086880        0.3876086880        0.3877627961        0.3877627961        0.3719795650        0.3719795650        0.3720796747        0.3720796747
        6.3161829830        0.3557471918        0.3557471918        0.3558698385        0.3558698385        0.3392077198        0.3392077198        0.3392761325        0.3392761325
        6.3572992926        0.3362708335        0.3362708335        0.3364276898        0.3364276898        0.3185916262        0.3185916262        0.3186972320        0.3186972320
        6.3984156021        0.3166894751        0.3166894751        0.3167926949        0.3167926949        0.2987073782        0.2987073782        0.2987780817        0.2987780817
        6.4395319117        0.2739930123        0.2739930123        0.2741206163        0.2741206163        0.2584287249        0.2584287249        0.2585182009        0.2585182009
        6.4806482212        0.1866779272        0.1866779272        0.1867467415        0.1867467415        0.1849742644        0.1849742644        0.1850361011        0.1850361011
        6.5217645308        0.1959933165        0.1959933165        0.1961026184        0.1961026184        0.1939093402        0.1939093402        0.1940208071        0.1940208071
        6.5628808403        0.2162202297        0.2162202297        0.2164005049        0.2164005049        0.2134969629        0.2134969629        0.2136895124        0.2136895124
        6.6039971498        0.2407625412        0.2407625412        0.2408847677        0.2408847677        0.2367525004        0.2367525004        0.2368821956        0.2368821956
        6.6451134594        0.2724534507        0.2724534507        0.2725836756        0.2725836756        0.2676730605        0.2676730605        0.2678067681        0.2678067681
        6.6862297689        0.2352009568        0.2352009568        0.2355706487        0.2355706487        0.2305705713        0.2305705713        0.2309172710        0.2309172710
        6.7273460785        0.1369656067        0.1369656067        0.1369696747        0.1369696747        0.1325595297        0.1325595297        0.1325522875        0.1325522875
        6.7684623880        0.0469923157        0.0469923157        0.0470011178        0.0470011178        0.0457830088        0.0457830088        0.0457869904        0.0457869904
        6.8095786976        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.8506950071        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.8918113167        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.9329276262        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.9740439358        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.0151602453        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.0562765549        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.0973928644        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.1385091739        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.1796254835        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.2207417930        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.2618581026        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.3029744121        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.3440907217        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.3852070312        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.4263233408        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.4674396503        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
