       Step     Time          Energy          fmax
LBFGS:    0 13:37:12      -34.620971        0.844222
LBFGS:    1 13:37:22      -34.665676        0.764919
LBFGS:    2 13:37:31      -34.835396        0.742491
LBFGS:    3 13:37:41      -34.870924        0.532943
LBFGS:    4 13:37:50      -34.921111        0.465672
LBFGS:    5 13:38:00      -35.274538        0.551300
LBFGS:    6 13:38:09      -35.316723        0.444380
LBFGS:    7 13:38:18      -35.368915        0.228356
LBFGS:    8 13:38:28      -35.374427        0.187867
LBFGS:    9 13:38:37      -35.379178        0.111718
LBFGS:   10 13:38:47      -35.381142        0.115201
LBFGS:   11 13:38:56      -35.392472        0.110112
LBFGS:   12 13:39:06      -35.398325        0.081647
LBFGS:   13 13:39:15      -35.400774        0.048605
LBFGS:   14 13:39:25      -35.401155        0.034290
LBFGS:   15 13:39:34      -35.401299        0.029873
LBFGS:   16 13:39:44      -35.401773        0.042283
LBFGS:   17 13:39:53      -35.402792        0.062364
LBFGS:   18 13:40:02      -35.405067        0.086124
LBFGS:   19 13:40:12      -35.408684        0.092917
LBFGS:   20 13:40:21      -35.412117        0.063042
LBFGS:   21 13:40:31      -35.413324        0.022904
LBFGS:   22 13:40:40      -35.413550        0.002031
