       Step     Time          Energy          fmax
LBFGS:    0 00:34:09      -34.939260        0.768187
LBFGS:    1 00:34:19      -35.003501        0.737872
LBFGS:    2 00:34:28      -35.174789        0.935845
LBFGS:    3 00:34:38      -35.389381        0.295207
LBFGS:    4 00:34:47      -35.413787        0.253394
LBFGS:    5 00:34:57      -35.419257        0.246369
LBFGS:    6 00:35:06      -35.428033        0.220223
LBFGS:    7 00:35:16      -35.441165        0.162114
LBFGS:    8 00:35:25      -35.450764        0.197592
LBFGS:    9 00:35:35      -35.455392        0.194171
LBFGS:   10 00:35:44      -35.459324        0.172162
LBFGS:   11 00:35:54      -35.465306        0.118882
LBFGS:   12 00:36:04      -35.469830        0.066464
LBFGS:   13 00:36:13      -35.471527        0.025889
LBFGS:   14 00:36:23      -35.471746        0.005744
