       Step     Time          Energy          fmax
LBFGS:    0 20:00:19      -35.264804        0.333629
LBFGS:    1 20:00:29      -35.276502        0.308136
LBFGS:    2 20:00:38      -35.320295        0.158573
LBFGS:    3 20:00:48      -35.326961        0.081297
LBFGS:    4 20:00:57      -35.327584        0.074705
LBFGS:    5 20:01:07      -35.328588        0.067106
LBFGS:    6 20:01:16      -35.330497        0.081474
LBFGS:    7 20:01:26      -35.333304        0.100421
LBFGS:    8 20:01:35      -35.335471        0.090508
LBFGS:    9 20:01:44      -35.336417        0.069444
LBFGS:   10 20:01:54      -35.337096        0.057934
LBFGS:   11 20:02:03      -35.337817        0.056426
LBFGS:   12 20:02:13      -35.338467        0.042934
LBFGS:   13 20:02:22      -35.338826        0.024866
LBFGS:   14 20:02:32      -35.338950        0.025434
LBFGS:   15 20:02:41      -35.339044        0.029024
LBFGS:   16 20:02:51      -35.339289        0.036031
LBFGS:   17 20:03:00      -35.339822        0.046216
LBFGS:   18 20:03:10      -35.340891        0.055372
LBFGS:   19 20:03:20      -35.342179        0.048348
LBFGS:   20 20:03:29      -35.342984        0.023777
LBFGS:   21 20:03:39      -35.343197        0.004419
