       Step     Time          Energy          fmax
LBFGS:    0 07:46:18      -34.957082        0.793865
LBFGS:    1 07:46:27      -34.992676        0.709114
LBFGS:    2 07:46:36      -35.116231        0.505524
LBFGS:    3 07:46:46      -35.130565        0.398332
LBFGS:    4 07:46:55      -35.162626        0.290227
LBFGS:    5 07:47:05      -35.277555        0.437800
LBFGS:    6 07:47:14      -35.392156        0.488023
LBFGS:    7 07:47:24      -35.433385        0.401401
LBFGS:    8 07:47:34      -35.489142        0.132463
LBFGS:    9 07:47:43      -35.492285        0.117433
LBFGS:   10 07:47:53      -35.493464        0.115937
LBFGS:   11 07:48:02      -35.503027        0.056752
LBFGS:   12 07:48:12      -35.504029        0.042805
LBFGS:   13 07:48:21      -35.504323        0.054088
LBFGS:   14 07:48:31      -35.504855        0.066048
LBFGS:   15 07:48:40      -35.506428        0.086930
LBFGS:   16 07:48:50      -35.509749        0.109127
LBFGS:   17 07:48:59      -35.515889        0.117545
LBFGS:   18 07:49:08      -35.522856        0.082267
LBFGS:   19 07:49:18      -35.526136        0.032702
LBFGS:   20 07:49:27      -35.526742        0.003719
