       Step     Time          Energy          fmax
LBFGS:    0 19:17:32      -34.878764        0.757842
LBFGS:    1 19:17:42      -34.934328        0.723129
LBFGS:    2 19:17:51      -35.237503        0.894815
LBFGS:    3 19:18:00      -35.347550        0.474459
LBFGS:    4 19:18:10      -35.372571        0.460091
LBFGS:    5 19:18:20      -35.408895        0.381490
LBFGS:    6 19:18:29      -35.428869        0.280875
LBFGS:    7 19:18:39      -35.445097        0.196197
LBFGS:    8 19:18:48      -35.449803        0.224641
LBFGS:    9 19:18:57      -35.459864        0.247317
LBFGS:   10 19:19:07      -35.473824        0.223484
LBFGS:   11 19:19:16      -35.487069        0.136395
LBFGS:   12 19:19:26      -35.493600        0.057132
LBFGS:   13 19:19:36      -35.494709        0.014662
LBFGS:   14 19:19:45      -35.494748        0.012467
LBFGS:   15 19:19:55      -35.494783        0.012778
LBFGS:   16 19:20:04      -35.494883        0.012911
LBFGS:   17 19:20:14      -35.495103        0.016435
LBFGS:   18 19:20:23      -35.495572        0.022098
LBFGS:   19 19:20:32      -35.496273        0.023881
LBFGS:   20 19:20:42      -35.496881        0.016022
LBFGS:   21 19:20:51      -35.497077        0.005100
