       Step     Time          Energy          fmax
LBFGS:    0 01:15:18      -35.428183        0.549568
LBFGS:    1 01:15:28      -35.452831        0.478198
LBFGS:    2 01:15:38      -35.520849        0.086300
LBFGS:    3 01:15:47      -35.522067        0.055980
LBFGS:    4 01:15:57      -35.522319        0.050983
LBFGS:    5 01:16:07      -35.523443        0.027590
LBFGS:    6 01:16:16      -35.523494        0.027956
LBFGS:    7 01:16:26      -35.524030        0.024998
LBFGS:    8 01:16:35      -35.524336        0.018318
LBFGS:    9 01:16:45      -35.524502        0.011482
LBFGS:   10 01:16:55      -35.524530        0.010138
LBFGS:   11 01:17:04      -35.524551        0.011125
LBFGS:   12 01:17:14      -35.524597        0.014395
LBFGS:   13 01:17:23      -35.524710        0.020964
LBFGS:   14 01:17:33      -35.524960        0.029926
LBFGS:   15 01:17:42      -35.525394        0.035421
LBFGS:   16 01:17:52      -35.525857        0.027676
LBFGS:   17 01:18:02      -35.526084        0.010873
LBFGS:   18 01:18:11      -35.526127        0.001052
