       Step     Time          Energy          fmax
LBFGS:    0 02:00:34      -34.973935        0.177541
LBFGS:    1 02:00:44      -34.977042        0.167076
LBFGS:    2 02:00:53      -35.001404        0.302619
LBFGS:    3 02:01:03      -35.013889        0.177371
LBFGS:    4 02:01:12      -35.016800        0.175727
LBFGS:    5 02:01:21      -35.025349        0.148830
LBFGS:    6 02:01:30      -35.029858        0.114682
LBFGS:    7 02:01:40      -35.034648        0.144912
LBFGS:    8 02:01:49      -35.036547        0.154796
LBFGS:    9 02:01:58      -35.041978        0.159679
LBFGS:   10 02:02:08      -35.047681        0.134963
LBFGS:   11 02:02:17      -35.054798        0.088454
LBFGS:   12 02:02:26      -35.057445        0.058995
LBFGS:   13 02:02:35      -35.058122        0.032086
LBFGS:   14 02:02:45      -35.058259        0.029110
LBFGS:   15 02:02:54      -35.059634        0.046455
LBFGS:   16 02:03:03      -35.061129        0.057230
LBFGS:   17 02:03:13      -35.064965        0.065948
LBFGS:   18 02:03:22      -35.070751        0.054184
LBFGS:   19 02:03:32      -35.072049        0.026069
LBFGS:   20 02:03:41      -35.072400        0.005208
