       Step     Time          Energy          fmax
LBFGS:    0 00:01:53      -34.845171        0.765063
LBFGS:    1 00:02:03      -34.903301        0.732780
LBFGS:    2 00:02:12      -35.234936        0.835762
LBFGS:    3 00:02:22      -35.337081        0.443746
LBFGS:    4 00:02:31      -35.360472        0.431043
LBFGS:    5 00:02:41      -35.386814        0.374338
LBFGS:    6 00:02:50      -35.406970        0.282227
LBFGS:    7 00:03:00      -35.423734        0.192803
LBFGS:    8 00:03:09      -35.429390        0.225680
LBFGS:    9 00:03:19      -35.436401        0.240474
LBFGS:   10 00:03:28      -35.448974        0.222667
LBFGS:   11 00:03:37      -35.461910        0.148647
LBFGS:   12 00:03:47      -35.469704        0.070188
LBFGS:   13 00:03:56      -35.471446        0.017077
LBFGS:   14 00:04:06      -35.471503        0.009550
