       Step     Time          Energy          fmax
LBFGS:    0 06:01:55      -35.096621        0.268109
LBFGS:    1 06:02:04      -35.102904        0.248198
LBFGS:    2 06:02:14      -35.145465        0.330219
LBFGS:    3 06:02:23      -35.153473        0.244011
LBFGS:    4 06:02:32      -35.160495        0.205307
LBFGS:    5 06:02:42      -35.181331        0.100572
LBFGS:    6 06:02:51      -35.182519        0.112120
LBFGS:    7 06:03:01      -35.185101        0.121660
LBFGS:    8 06:03:10      -35.191529        0.137799
LBFGS:    9 06:03:20      -35.202250        0.142816
LBFGS:   10 06:03:29      -35.211918        0.095478
LBFGS:   11 06:03:39      -35.214132        0.052322
LBFGS:   12 06:03:48      -35.214749        0.035937
LBFGS:   13 06:03:57      -35.214965        0.038016
LBFGS:   14 06:04:07      -35.215221        0.044270
LBFGS:   15 06:04:17      -35.216074        0.055505
LBFGS:   16 06:04:26      -35.218108        0.067971
LBFGS:   17 06:04:36      -35.221031        0.073667
LBFGS:   18 06:04:45      -35.227544        0.074539
LBFGS:   19 06:04:55      -35.231820        0.032480
LBFGS:   20 06:05:04      -35.232277        0.010403
LBFGS:   21 06:05:14      -35.232333        0.000808
