       Step     Time          Energy          fmax
LBFGS:    0 22:23:31      -34.480854        0.878042
LBFGS:    1 22:23:41      -34.548330        0.814570
LBFGS:    2 22:23:50      -34.983385        0.942528
LBFGS:    3 22:24:00      -35.044303        0.743868
LBFGS:    4 22:24:09      -35.185113        0.370485
LBFGS:    5 22:24:19      -35.228507        0.211861
LBFGS:    6 22:24:28      -35.233696        0.212213
LBFGS:    7 22:24:38      -35.269501        0.254122
LBFGS:    8 22:24:48      -35.288486        0.216198
LBFGS:    9 22:24:58      -35.307284        0.098895
LBFGS:   10 22:25:07      -35.312022        0.036940
LBFGS:   11 22:25:17      -35.312424        0.010418
LBFGS:   12 22:25:27      -35.312439        0.010467
LBFGS:   13 22:25:37      -35.312494        0.010677
LBFGS:   14 22:25:46      -35.312596        0.013373
LBFGS:   15 22:25:56      -35.312860        0.019060
LBFGS:   16 22:26:06      -35.313331        0.023873
LBFGS:   17 22:26:15      -35.313896        0.020951
LBFGS:   18 22:26:25      -35.314201        0.010008
LBFGS:   19 22:26:35      -35.314268        0.001819
