       Step     Time          Energy          fmax
LBFGS:    0 16:01:09      -35.432213        0.457017
LBFGS:    1 16:01:18      -35.455034        0.416469
LBFGS:    2 16:01:28      -35.531645        0.220190
LBFGS:    3 16:01:37      -35.544227        0.085947
LBFGS:    4 16:01:46      -35.545108        0.079442
LBFGS:    5 16:01:56      -35.545836        0.075815
LBFGS:    6 16:02:05      -35.547664        0.065661
LBFGS:    7 16:02:14      -35.549978        0.083920
LBFGS:    8 16:02:24      -35.551814        0.078251
LBFGS:    9 16:02:33      -35.552531        0.062127
LBFGS:   10 16:02:43      -35.552986        0.046420
LBFGS:   11 16:02:52      -35.553462        0.036733
LBFGS:   12 16:03:02      -35.553835        0.026807
LBFGS:   13 16:03:11      -35.553994        0.014005
LBFGS:   14 16:03:20      -35.554024        0.008766
