       Step     Time          Energy          fmax
LBFGS:    0 12:05:44      -34.772661        0.875171
LBFGS:    1 12:05:54      -34.815832        0.785493
LBFGS:    2 12:06:03      -34.963193        0.586363
LBFGS:    3 12:06:12      -34.983091        0.420905
LBFGS:    4 12:06:22      -35.007110        0.343388
LBFGS:    5 12:06:31      -35.165181        0.473630
LBFGS:    6 12:06:41      -35.306766        0.570239
LBFGS:    7 12:06:50      -35.353449        0.482755
LBFGS:    8 12:07:00      -35.422513        0.191664
LBFGS:    9 12:07:10      -35.427618        0.169345
LBFGS:   10 12:07:19      -35.431418        0.173358
LBFGS:   11 12:07:29      -35.444769        0.121027
LBFGS:   12 12:07:38      -35.449350        0.049226
LBFGS:   13 12:07:48      -35.450085        0.044910
LBFGS:   14 12:07:57      -35.450303        0.046201
LBFGS:   15 12:08:07      -35.451058        0.055216
LBFGS:   16 12:08:17      -35.452615        0.074301
LBFGS:   17 12:08:26      -35.456173        0.104041
LBFGS:   18 12:08:36      -35.461791        0.119724
LBFGS:   19 12:08:45      -35.467830        0.093350
LBFGS:   20 12:08:54      -35.470946        0.034382
LBFGS:   21 12:09:04      -35.471362        0.004251
