       Step     Time          Energy          fmax
LBFGS:    0 04:10:04      -35.066361        0.682121
LBFGS:    1 04:10:13      -35.102789        0.628501
LBFGS:    2 04:10:23      -35.287907        0.868018
LBFGS:    3 04:10:32      -35.342833        0.570966
LBFGS:    4 04:10:41      -35.385556        0.484944
LBFGS:    5 04:10:51      -35.494178        0.322820
LBFGS:    6 04:11:00      -35.512092        0.149160
LBFGS:    7 04:11:10      -35.515490        0.148562
LBFGS:    8 04:11:19      -35.528975        0.195039
LBFGS:    9 04:11:28      -35.544925        0.202203
LBFGS:   10 04:11:38      -35.562930        0.126344
LBFGS:   11 04:11:47      -35.566602        0.056174
LBFGS:   12 04:11:57      -35.567295        0.030151
LBFGS:   13 04:12:06      -35.567470        0.032071
LBFGS:   14 04:12:16      -35.567662        0.035791
LBFGS:   15 04:12:25      -35.568338        0.045303
LBFGS:   16 04:12:35      -35.569721        0.056942
LBFGS:   17 04:12:44      -35.572481        0.065186
LBFGS:   18 04:12:53      -35.575930        0.053788
LBFGS:   19 04:13:03      -35.577977        0.024579
LBFGS:   20 04:13:12      -35.578385        0.007530
