       Step     Time          Energy          fmax
LBFGS:    0 20:21:05      -32.149036        1.690312
LBFGS:    1 20:21:15      -32.319528        1.544090
LBFGS:    2 20:21:26      -32.727520        1.302577
LBFGS:    3 20:21:36      -32.856111        0.459518
LBFGS:    4 20:21:46      -32.887529        0.452905
LBFGS:    5 20:21:57      -32.929554        0.619193
LBFGS:    6 20:22:07      -32.995343        0.699223
LBFGS:    7 20:22:17      -33.112391        0.566291
LBFGS:    8 20:22:27      -33.175413        0.331165
LBFGS:    9 20:22:37      -33.195011        0.185668
LBFGS:   10 20:22:48      -33.201407        0.171147
LBFGS:   11 20:22:58      -33.208710        0.222761
LBFGS:   12 20:23:09      -33.251556        0.544521
LBFGS:   13 20:23:19      -33.377567        1.219075
LBFGS:   14 20:23:28      -33.416223        1.158037
LBFGS:   15 20:23:38      -33.518246        0.980424
LBFGS:   16 20:23:48      -33.635024        1.000080
LBFGS:   17 20:23:58      -33.827521        0.833902
LBFGS:   18 20:24:08      -34.174589        0.326813
LBFGS:   19 20:24:18      -34.194374        0.331298
LBFGS:   20 20:24:29      -34.229688        0.054072
LBFGS:   21 20:24:39      -34.230738        0.022996
LBFGS:   22 20:24:49      -34.230801        0.016453
LBFGS:   23 20:24:59      -34.230850        0.018107
LBFGS:   24 20:25:09      -34.231099        0.026170
LBFGS:   25 20:25:20      -34.231575        0.034617
LBFGS:   26 20:25:30      -34.232643        0.042915
LBFGS:   27 20:25:40      -34.234183        0.048029
LBFGS:   28 20:25:50      -34.235458        0.032260
LBFGS:   29 20:26:00      -34.235872        0.009437
